id,Timestamp,x,y,z,a,b,c,alpha,beta,gamma,x_ra,y_ra,z_ra
5893,1485113682622,0.138484,0.116764724,-0.016813755,0.026550293,-0.1015625,0.017181396,8.272949,-7.2373114,38.769405,6.0250244,1.088501,7.2771606
5894,1485113682630,0.036866188,0.13634312,-0.063922405,0.031936646,-0.10848999,0.004852295,8.271332,-7.257465,38.803947,5.9817047,1.0821075,7.2575073
5895,1485113682637,0.11092234,0.11272639,-0.15478659,0.03517151,-0.09461975,-4.7302246E-4,8.224091,-7.2786365,38.840458,6.02565,1.0537567,7.19075
5896,1485113682644,-0.15001774,0.08435339,-0.07320881,0.03616333,-0.0692749,-0.0062408447,8.241699,-7.2984877,38.857765,5.8689117,1.0289459,7.216278
5897,1485113682648,-0.121916294,0.14580536,-0.18450832,0.03540039,-0.034332275,-0.010437012,8.249847,-7.323138,38.869728,5.810318,1.0660706,7.159973
5898,1485113682653,0.015655518,0.1973046,-0.35008287,0.031585693,-0.0063476563,-0.009292603,8.231506,-7.351604,38.88339,5.9093323,1.1211548,7.0150757
5899,1485113682657,0.06999445,0.25608808,-0.3259468,0.022384644,0.00541687,-0.003768921,8.128967,-7.3782697,38.894035,5.994629,1.1826477,6.971573
5900,1485113682663,0.06231737,0.26768523,-0.11307764,0.010604858,-0.0032348633,0.0028381348,8.122009,-7.4000015,38.89908,6.006531,1.2121887,7.1306763
5901,1485113682668,0.07524395,0.31989563,0.00881815,-4.272461E-4,-0.02418518,0.0084991455,8.123779,-7.420082,38.906097,6.0148926,1.2559204,7.278183
5902,1485113682672,0.021238804,0.35792458,0.047618866,-0.0064697266,-0.041503906,0.013076782,8.13443,-7.439605,38.915306,5.980728,1.3003693,7.339203
5903,1485113682680,0.049989223,0.3698045,0.013156891,-0.0068511963,-0.04714966,0.015029907,8.064331,-7.459395,38.929142,5.9890747,1.3218536,7.323456
5904,1485113682683,0.010081291,0.32730168,0.061570644,-0.0058288574,-0.040374756,0.014572144,8.075317,-7.475923,38.939762,5.9712067,1.2978668,7.3466034
5905,1485113682687,0.049132824,0.29910785,-0.025537014,-0.0039520264,-0.023895264,0.011932373,8.075195,-7.492411,38.94907,5.9885864,1.2662811,7.2977448
5906,1485113682693,0.008098125,0.3135059,-0.02260685,-0.0017547607,-0.009262085,0.008636475,8.080139,-7.510443,38.95269,5.9694214,1.2715454,7.2751923
5907,1485113682697,-0.0015444756,0.24019355,-0.019964695,0.003616333,-0.0012207031,0.00541687,8.131866,-7.5253806,38.9533,5.9521027,1.2217102,7.277588
5908,1485113682703,0.012629986,0.19075048,0.02980566,0.010879517,3.5095215E-4,0.0021820068,8.138092,-7.539321,38.952072,5.960663,1.1679993,7.316269
5909,1485113682707,0.019479752,0.15080762,0.03682089,0.019226074,-0.0054016113,6.1035156E-4,8.143799,-7.553519,38.95204,5.9695435,1.1274261,7.3336487
5910,1485113682713,-0.056725025,0.14868057,-0.15416479,0.021972656,-0.015563965,-0.0011749268,8.143402,-7.5717983,38.95801,5.9165497,1.1186066,7.1969604
5911,1485113682718,-0.123202324,0.03107357,-0.17097807,0.018203735,-0.029464722,-0.0017852783,8.122559,-7.5815644,38.965126,5.844269,1.0297699,7.1279907
5912,1485113682722,-0.13059425,-0.026392162,-0.18727827,0.01272583,-0.039489746,-9.3078613E-4,8.122528,-7.586983,38.976486,5.822754,0.95703125,7.1084747
5913,1485113682728,-0.14516068,-0.021811545,-0.1632123,0.0073547363,-0.041305542,-0.0015563965,8.12619,-7.5910916,38.987713,5.8099213,0.9486084,7.1213837
5914,1485113682733,-0.13584805,-0.08324349,-0.115880966,0.0037078857,-0.03453064,-0.0026245117,8.130768,-7.589723,38.99688,5.814514,0.90045166,7.161743
5915,1485113682738,-0.10739756,-0.13950145,-0.104613304,0.0047454834,-0.025939941,-0.0062561035,8.111938,-7.5847907,39.004448,5.8392944,0.84207153,7.178665
5916,1485113682744,-0.10253,-0.13664156,-0.0393095,0.01159668,-0.018615723,-0.0103302,8.119385,-7.5821486,39.0081,5.8486176,0.83236694,7.228775
5917,1485113682750,0.01363802,-0.08699,0.05350876,0.023071289,-0.0099487305,-0.016494751,8.124817,-7.58473,39.010075,5.9426575,0.8727417,7.318756
5918,1485113682753,0.07495308,0.048908174,0.07685757,0.035079956,0.0031433105,-0.022155762,8.132416,-7.6009803,39.009975,6.0170135,0.9957428,7.357132
5919,1485113682757,0.25643826,0.31531727,-1.2480407,0.04689026,0.0065612793,-0.025772095,8.001099,-7.65014,39.055634,6.179199,1.2443848,6.2622375
5920,1485113682763,0.020616531,0.2747234,0.7172327,0.048980713,-0.010070801,-0.027236938,8.074219,-7.6820374,39.032455,6.0161896,1.2627563,7.6605225
5921,1485113682767,-0.3238573,0.21564603,0.21324444,0.044509888,0.018585205,-0.028305054,8.1405945,-7.713686,39.009296,5.6856384,1.2109222,7.577484
5922,1485113682773,0.06115198,0.22125435,0.11783457,0.026977539,0.07154846,-0.020980835,8.157379,-7.741215,38.989227,5.9272156,1.2093353,7.422409
5923,1485113682779,0.19615841,-8.1825256E-4,0.1354804,-0.0026855469,0.10610962,-0.015304565,8.111725,-7.7426405,38.96658,6.1228943,1.0267181,7.4198303
5924,1485113682782,0.21972275,-0.08299339,0.02012539,-0.030426025,0.10580444,-0.0082092285,8.086945,-7.7302127,38.943954,6.163254,0.9189453,7.327881
5925,1485113682787,0.19754887,-0.085481524,0.08318949,-0.048110962,0.07929993,0.0057373047,8.06604,-7.7089305,38.923916,6.14592,0.9026489,7.368805
5926,1485113682796,0.119794846,-0.0044823885,0.42064047,-0.05961609,0.033493042,0.016159058,8.079346,-7.6845174,38.901344,6.0745697,0.9700012,7.674942
5927,1485113682798,0.24409151,0.052842855,0.6974983,-0.06942749,-0.0064849854,0.023040771,8.070374,-7.6580157,38.887302,6.1740417,1.0282745,7.967911
5928,1485113682803,0.35458517,0.06774807,0.5903549,-0.07064819,-0.020095825,0.024719238,8.073975,-7.6299405,38.888523,6.283142,1.0449677,7.9209137
5929,1485113682807,0.3106284,-0.003123641,0.46774673,-0.06411743,-0.023956299,0.022125244,8.0720825,-7.6037726,38.892914,6.2690735,0.9826813,7.7977905
5930,1485113682814,0.16525984,-0.04066235,0.32989788,-0.04899597,-0.032730103,0.016052246,8.07431,-7.579023,38.8982,6.1376038,0.93759155,7.6627502
5931,1485113682817,0.12689161,-0.14725453,0.0921669,-0.028030396,-0.04914856,0.008621216,8.045746,-7.5569835,38.91332,6.0891876,0.8348541,7.4339294
5932,1485113682822,0.064610004,-0.0958038,0.12144184,-0.0056762695,-0.067214966,0.0011291504,8.046936,-7.5464497,38.929745,6.032074,0.8682709,7.434723
5933,1485113682828,-0.01877594,-0.04098314,0.0730052,0.01109314,-0.073898315,-0.0063934326,8.057892,-7.5474763,38.947144,5.9529114,0.92282104,7.3925476
5934,1485113682833,-0.09689331,0.05039203,-0.111721516,0.025314331,-0.069000244,-0.008026123,8.067322,-7.5621047,38.968063,5.8805237,1.0067596,7.22847
5935,1485113682837,-0.12880325,0.07928306,-0.29307985,0.03730774,-0.056381226,-0.01109314,8.127655,-7.5823383,38.987797,5.840744,1.0491028,7.0310516
5936,1485113682842,-0.1931572,0.08150923,-0.35275412,0.04222107,-0.042419434,-0.01335144,8.129211,-7.6065946,39.004242,5.778717,1.0563354,6.954773
5937,1485113682847,-0.17611027,0.1120131,-0.3179989,0.038604736,-0.023498535,-0.013534546,8.132385,-7.6322775,39.015385,5.7890778,1.0876007,6.978363
5938,1485113682852,-0.19613504,0.0741573,-0.47547102,0.028320313,0.0038146973,-0.008544922,8.121948,-7.653411,39.0243,5.7703094,1.0567169,6.8296204
5939,1485113682858,-0.19617033,0.060899496,-0.49793863,0.011566162,0.029754639,-0.002166748,8.154846,-7.6677337,39.026623,5.766632,1.0431519,6.794174
5940,1485113682863,-0.18823195,0.09352648,-0.36055326,-0.008178711,0.04815674,0.005706787,8.14566,-7.6748943,39.01776,5.7706604,1.0716095,6.911392
5941,1485113682867,-0.10227203,0.05366832,-0.3024931,-0.032089233,0.058639526,0.01586914,8.127808,-7.6711683,39.009136,5.8501434,1.0374298,6.982361
5942,1485113682874,-0.056817055,0.05066216,-0.1934104,-0.05168152,0.063186646,0.02456665,8.109558,-7.65719,38.996193,5.895584,1.0307312,7.09021
5943,1485113682878,-0.0069971085,0.06978446,-0.12785673,-0.06793213,0.062332153,0.031097412,8.068726,-7.6370597,38.982883,5.943268,1.0465851,7.1591034
5944,1485113682883,0.00689888,0.07518673,-0.08880806,-0.076797485,0.059188843,0.035476685,8.048431,-7.6122622,38.96967,5.956558,1.0494995,7.200775
5945,1485113682888,0.060567856,0.021824837,0.042138577,-0.08123779,0.049713135,0.035598755,8.03064,-7.580756,38.956554,6.008011,0.99383545,7.3320465
5946,1485113682893,0.038001537,-0.054383993,0.15799761,-0.07841492,0.039764404,0.03463745,8.021179,-7.541059,38.941174,5.9876404,0.91882324,7.4435577
5947,1485113682898,0.055220127,-0.1379981,0.26165247,-0.06654358,0.03036499,0.029266357,7.977173,-7.503121,38.927715,6.0019226,0.8246002,7.560013
5948,1485113682903,0.03433323,-0.1623345,0.23247004,-0.048339844,0.021759033,0.022827148,7.9756775,-7.467465,38.915977,5.98085,0.79504395,7.5354156
5949,1485113682909,0.06998253,-0.18020898,0.1920743,-0.030288696,0.012207031,0.016464233,7.969513,-7.437765,38.90929,6.015991,0.7736969,7.497635
5950,1485113682914,0.005885124,-0.14686126,0.119328976,-0.012969971,0.0035552979,0.009963989,7.9682007,-7.417894,38.90463,5.9521637,0.8043976,7.4257507
5951,1485113682918,-0.0066070557,-0.20787364,0.11130619,9.765625E-4,-0.008255005,0.003540039,7.93161,-7.391889,38.905678,5.9406586,0.7432251,7.4152374
5952,1485113682924,-0.04968691,-0.18791443,0.1298747,0.011993408,-0.01727295,5.340576E-4,7.9419556,-7.3843503,38.90544,5.8967133,0.75920105,7.436447
5953,1485113682933,-0.087759495,-0.1851753,0.063435555,0.023513794,-0.020996094,-0.003967285,7.9526367,-7.381794,38.90634,5.859436,0.7622986,7.3703156
5954,1485113682938,-0.08293772,-0.15448558,0.035292625,0.033111572,-0.019866943,-0.0071411133,7.9915466,-7.384183,38.907524,5.864441,0.7935028,7.3404846
5955,1485113682943,-0.07099962,-0.121849,-0.028065681,0.03945923,-0.016708374,-0.008117676,7.99588,-7.390405,38.910454,5.8770294,0.8266907,7.2782593
5956,1485113682948,-0.04256916,-0.098921,-0.02485609,0.04257202,-0.015563965,-0.0059661865,7.997467,-7.3979893,38.91378,5.905487,0.8524475,7.2809296
5957,1485113682953,-0.019122124,-0.028992295,-0.014567852,0.03944397,-0.014556885,-0.0028686523,7.9993286,-7.410192,38.91762,5.9276733,0.91900635,7.28981
5958,1485113682958,0.0017490387,-0.004058361,-0.06105852,0.03366089,-0.017868042,-5.950928E-4,8.014801,-7.4209566,38.923824,5.9506836,0.9483948,7.241165
5959,1485113682963,0.017591953,0.016113639,-0.08346939,0.02722168,-0.018951416,0.0013580322,8.007782,-7.43201,38.932316,5.9660034,0.9719696,7.2221527
5960,1485113682968,0.009656429,0.0694142,-0.025433064,0.021133423,-0.019943237,3.5095215E-4,8.007751,-7.444097,38.93877,5.9615326,1.0270538,7.2719574
5961,1485113682974,0.029123306,0.15836883,-0.039772987,0.02029419,-0.019561768,2.746582E-4,8.021606,-7.4763813,38.954823,5.991745,1.0809174,7.221634
5962,1485113682983,0.080458164,0.16560411,0.04830599,0.02218628,-0.013824463,-7.9345703E-4,8.023712,-7.4940286,38.958572,5.9845734,1.1169128,7.2655945
5963,1485113682988,0.09642649,0.15169245,0.026662827,0.0211792,-0.003829956,-0.0017852783,8.021942,-7.509312,38.960007,6.033203,1.1256561,7.347061
5964,1485113682993,0.10091877,0.12617314,0.04022312,0.017410278,0.010940552,-0.003921509,8.019775,-7.521815,38.957703,6.050186,1.1116638,7.3270874
5965,1485113682998,0.100904465,0.05154544,0.08884096,0.010864258,0.020950317,-0.003921509,8.053009,-7.526869,38.952183,6.0545197,1.08284,7.34494
5966,1485113683003,0.07728958,0.043787718,0.06385231,0.0039978027,0.023513794,-0.003921509,8.052002,-7.5304155,38.946518,6.052063,1.0155029,7.3876038
5967,1485113683008,0.10324478,0.099889636,0.029783249,0.002822876,0.019866943,-0.003921509,8.047852,-7.537576,38.94428,6.0334167,1.0150299,7.362793
5968,1485113683013,0.06976938,0.11780822,-0.015648842,6.866455E-4,0.012619019,-0.0040283203,8.044739,-7.5460362,38.94365,6.053482,1.0681763,7.328293
5969,1485113683018,0.029273033,0.15931296,-0.0770669,-0.0014801025,0.0076293945,-0.004989624,8.074341,-7.5568647,38.9449,6.021698,1.0872498,7.284851
5970,1485113683023,0.014941692,0.13462758,-0.034029484,-0.0076141357,0.0030212402,-0.004989624,8.076416,-7.5638566,38.945408,5.9813538,1.1252136,7.2310333
5971,1485113683028,0.021877766,0.13872606,-0.04323721,-0.015792847,-8.544922E-4,-0.004989624,8.077362,-7.569285,38.94723,5.9697266,1.1049194,7.267441
5972,1485113683033,0.014631271,0.08388841,-0.031169891,-0.020599365,-0.0013580322,-0.004989624,8.0780945,-7.5701404,38.948296,5.974991,1.1016846,7.260742
5973,1485113683038,-0.013586998,0.043693304,-0.047706604,-0.021514893,0.0026550293,-0.004989624,8.112061,-7.568179,38.947277,5.9646454,1.0484009,7.2686005
5974,1485113683044,-0.03655672,-0.007937431,-0.130445,-0.021377563,0.01071167,-0.004989624,8.106689,-7.5630817,38.945896,5.936905,1.0065155,7.242676
5975,1485113683048,-0.14895487,-0.035669446,-0.07327032,-0.02027893,0.015640259,-0.0048980713,8.1154785,-7.556709,38.93773,5.907425,0.9592438,7.1755676
5976,1485113683054,-0.11862993,-0.09853268,-0.03322649,-0.018157959,0.019897461,-0.0034179688,8.121399,-7.5454297,38.928555,5.806549,0.9231262,7.2343597
5977,1485113683058,-0.0648942,-0.06401819,0.05836153,-0.017242432,0.02204895,-1.9836426E-4,8.123047,-7.5349865,38.918015,5.8391113,0.87397766,7.2834625
5978,1485113683064,0.021492958,-0.020209849,0.016936302,-0.017425537,0.024017334,0.0032196045,8.118652,-7.526594,38.91161,5.8976593,0.909256,7.3546143
5979,1485113683069,0.03390789,0.061058164,0.051448822,-0.017959595,0.02418518,0.006942749,8.117462,-7.5227942,38.904865,5.9708557,0.9586487,7.327118
5980,1485113683074,0.010426998,0.05189842,0.07655144,-0.015304565,0.01763916,0.008010864,8.120148,-7.5189047,38.899452,5.9767914,1.0242004,7.361038
5981,1485113683079,-0.058370113,0.07547468,-0.030157566,-0.00970459,3.3569336E-4,0.008529663,8.164093,-7.5210733,38.899776,5.9487457,1.0190582,7.370224
5982,1485113683083,-0.016186237,0.0844205,-0.015116215,-2.1362305E-4,-0.017700195,0.0059051514,8.166077,-7.526283,38.905468,5.895981,1.0418396,7.278488
5983,1485113683088,0.023148537,0.10037005,0.030600548,0.0032806396,-0.025741577,0.0067596436,8.168152,-7.532279,38.912285,5.938629,1.0528259,7.2989044
5984,1485113683093,0.06712389,0.062196374,0.026124477,-0.0023040771,-0.021011353,0.0072021484,8.163483,-7.533245,38.91921,5.980301,1.0585632,7.3343506
5985,1485113683098,0.06394291,0.036542535,0.0779438,-0.012832642,-0.009811401,0.008895874,8.20459,-7.528599,38.92117,6.01593,1.0227203,7.3414
5986,1485113683104,0.030396461,0.03983301,-0.04328394,-0.022140503,9.765625E-4,0.00869751,8.196106,-7.5217566,38.92331,6.0074615,1.0024261,7.358902
5987,1485113683108,-0.007701874,0.073783934,0.0041866302,-0.02947998,0.002090454,0.007827759,8.1970215,-7.5167933,38.923164,5.9749146,1.0094147,7.2687683
5988,1485113683113,0.008259773,0.02969104,-0.049812317,-0.031967163,-0.010620117,0.007598877,8.191406,-7.5088115,38.92985,5.9463654,1.0275269,7.2968445
5989,1485113683118,0.025841236,-0.049518228,0.057662487,-0.030654907,-0.029510498,0.007003784,8.207153,-7.4958873,38.93894,5.963623,0.9740753,7.2786865
5990,1485113683123,0.04064274,-0.08560872,0.070047855,-0.02848816,-0.040237427,0.008087158,8.204559,-7.4809885,38.9505,5.9822845,0.9025116,7.3643036
5991,1485113683128,0.031959534,-0.10497588,0.112832546,-0.026351929,-0.037200928,0.008392334,8.205414,-7.465068,38.95854,5.9933014,0.8683319,7.3835754
5992,1485113683133,-0.021003723,-0.11730188,0.14071846,-0.02279663,-0.02355957,0.0060424805,8.213501,-7.449295,38.959747,5.9760284,0.84877014,7.422699
5993,1485113683138,-0.05398321,-0.13714224,0.021549702,-0.014205933,-0.0075683594,0.0031738281,8.1936035,-7.436935,38.958332,5.9293213,0.83374023,7.4227295
5994,1485113683143,-0.03447199,-0.12647682,-0.03071785,-0.003036499,0.0048828125,0.0016937256,8.189606,-7.4282136,38.95707,5.9070435,0.8187256,7.312378
5995,1485113683148,-0.022323608,-0.16576618,0.04505539,0.006072998,0.0037231445,0.0024871826,8.188904,-7.4187336,38.95499,5.9243317,0.8152008,7.2933807
5996,1485113683153,-0.024756908,-0.14824063,0.10395479,0.012741089,-0.0043792725,0.0033569336,8.19342,-7.411466,38.95336,5.93248,0.7898102,7.365555
5997,1485113683160,8.7308884E-4,-0.15212393,0.07997751,0.016159058,-0.012878418,0.006286621,8.168701,-7.404525,38.95575,5.937912,0.80070496,7.4025574
5998,1485113683164,-0.049383163,-0.1795609,-0.028673649,0.016647339,-0.016464233,0.008117676,8.153259,-7.396676,38.96075,5.943924,0.78982544,7.356842
5999,1485113683168,-0.042563915,-0.109900475,-0.02784872,0.01586914,-0.017105103,0.008895874,8.139313,-7.392644,38.965683,5.9085236,0.78411865,7.2757874
6000,1485113683173,-0.038541317,-0.054982603,-0.06921148,0.01524353,-0.02545166,0.008590698,8.116058,-7.3928237,38.97484,5.915436,0.8534088,7.2635193
6001,1485113683178,-0.020828724,-0.0052160025,0.022317886,0.013412476,-0.037582397,0.007522583,8.130463,-7.3956065,38.98504,5.924408,0.90708923,7.25943
6002,1485113683183,-0.04608965,0.05110091,-0.018816471,0.01361084,-0.048568726,0.005493164,8.100372,-7.403591,38.99796,5.9307556,0.95951843,7.310608
6003,1485113683188,0.032711983,0.12559885,-0.047763824,0.016189575,-0.051757813,5.340576E-4,8.10022,-7.418519,39.014694,5.938751,1.0227966,7.271118
6004,1485113683194,0.021353722,0.17080975,-0.067144394,0.018157959,-0.045410156,-0.0054473877,8.1033325,-7.4390793,39.02986,5.992264,1.0894623,7.2434387
6005,1485113683198,0.006081581,0.06683767,-0.11289978,0.021209717,-0.033172607,-0.010910034,8.131836,-7.4534307,39.04071,5.9817963,1.0969238,7.2158966
6006,1485113683203,0.00790596,0.0060269237,-0.13028622,0.020507813,-0.017944336,-0.016693115,8.128204,-7.4651585,39.048943,5.9719696,1.00177,7.174423
6007,1485113683209,0.019557,-0.025972128,-0.07467365,0.018707275,-0.006454468,-0.019577026,8.121368,-7.4741774,39.052864,5.9774933,0.9513092,7.1795654
6008,1485113683214,0.07151747,-0.10259515,-0.09292269,0.018356323,0.0013885498,-0.020645142,8.110962,-7.478468,39.057556,6.0027313,0.90545654,7.2100067
6009,1485113683219,0.08062363,-0.10540581,-0.056782246,0.019760132,0.004989624,-0.019943237,8.126648,-7.482234,39.06094,6.04097,0.8535919,7.2089233
6010,1485113683223,0.09178829,-0.028170526,0.024125576,0.022567749,1.5258789E-4,-0.019943237,8.123291,-7.492384,39.06366,6.0511627,0.87698364,7.2586975
6011,1485113683228,0.041118145,0.0037391782,-0.020471573,0.025482178,-0.010299683,-0.019302368,8.11496,-7.503961,39.068535,6.0444794,0.9404144,7.3004913
6012,1485113683234,0.061285496,0.06370747,-0.09033489,0.024337769,-0.021209717,-0.017425537,8.093323,-7.5203853,39.07933,6.016861,0.98576355,7.243393
6013,1485113683238,0.05966568,0.057282984,0.050754547,0.020355225,-0.03126526,-0.015960693,8.128052,-7.533902,39.088554,6.030716,1.0240479,7.247772
6014,1485113683244,0.05306959,0.081961274,0.049209118,0.013809204,-0.039276123,-0.012634277,8.13559,-7.5463934,39.09958,6.028961,1.0305786,7.3368073
6015,1485113683248,0.025378704,0.010066986,0.06406784,0.0055999756,-0.037734985,-0.008056641,8.142914,-7.5507174,39.108585,6.016205,1.0206299,7.340622
6016,1485113683254,0.031259537,-0.074974895,0.13280058,-0.002090454,-0.02758789,-0.004180908,8.150299,-7.5453777,39.113705,6.0022583,0.945755,7.373764
6017,1485113683259,-0.035639763,-0.10225785,0.17457676,-0.010467529,-0.017471313,3.5095215E-4,8.156433,-7.5343785,39.11146,5.984833,0.8806305,7.4328003
6018,1485113683264,-0.066354275,-0.09353334,0.085944176,-0.01701355,-0.009140015,0.004989624,8.158081,-7.5215716,39.10906,5.928177,0.8643036,7.4270935
6019,1485113683268,-0.08012676,-0.011532724,-0.10597229,-0.017044067,-0.0030822754,0.011444092,8.151672,-7.51423,39.11058,5.903656,0.9007416,7.2969666
6020,1485113683273,-0.06564522,-0.022079527,-0.08371353,-0.01638794,-0.0060577393,0.017868042,8.14093,-7.5046077,39.113483,5.9007416,0.9448395,7.189148
6021,1485113683279,-0.023561954,0.06688857,0.021439552,-0.019607544,-0.021072388,0.023864746,8.1128845,-7.4981174,39.119087,5.9265594,0.9731293,7.244156
6022,1485113683283,-0.006254196,0.063458025,0.08620787,-0.023147583,-0.03993225,0.028686523,8.113007,-7.4883413,39.129784,5.9594116,1.0239563,7.3312073
6023,1485113683288,-0.09549284,0.0763545,0.025502205,-0.023834229,-0.053009033,0.030944824,8.119049,-7.4818544,39.140224,5.938751,1.0253906,7.3482056
6024,1485113683294,-0.1535945,0.025132239,-0.09815693,-0.0155181885,-0.058395386,0.028015137,8.120331,-7.4755297,39.154827,5.859085,1.0108795,7.2560425
6025,1485113683298,-0.12616491,0.004366517,-0.18062592,-0.002319336,-0.057495117,0.02218628,8.1206665,-7.4737134,39.17269,5.838196,0.9713898,7.1463776
6026,1485113683303,-0.12714815,-0.09950662,-0.20106316,0.011795044,-0.05441284,0.016662598,8.110992,-7.4704494,39.19049,5.8545685,0.9137726,7.08696
6027,1485113683309,-0.17033195,-0.10402453,-0.17190361,0.02468872,-0.04777527,0.010498047,8.109802,-7.4715905,39.20348,5.8357544,0.8522949,7.084961
6028,1485113683315,-0.16550112,-0.14948124,-0.19989347,0.03805542,-0.03489685,0.002609253,8.10672,-7.4763746,39.214256,5.813675,0.83096313,7.0868835
6029,1485113683319,0.092832565,0.22928637,-0.90578794,0.06538391,-0.013870239,-0.0065307617,7.9836426,-7.5194297,39.24852,5.92128,0.959198,6.7802277
6030,1485113683323,-0.11163044,0.047585607,-0.7762122,0.12060547,0.039993286,-0.021835327,7.942108,-7.5684724,39.25542,5.9812317,1.1070709,6.411194
6031,1485113683330,-0.46597004,0.4782251,-0.14872742,0.13137817,0.09321594,-0.03366089,8.001282,-7.6429944,39.211815,5.701172,1.2155457,6.7695923
6032,1485113683333,0.035120964,0.19206077,0.43524933,0.07766724,0.10231018,-0.030471802,8.044128,-7.6773067,39.1681,5.7391815,1.3207703,7.3822784
6033,1485113683338,0.17122555,0.115793645,0.4189353,0.02420044,0.11291504,-0.022705078,7.996582,-7.689385,39.127895,6.067108,1.136322,7.6926575
6034,1485113683344,0.28549767,0.21174252,0.007880211,-0.0143585205,0.1209259,-0.01626587,7.975586,-7.697932,39.100597,6.1874084,1.1404266,7.507202
6035,1485113683348,0.11634922,0.156973,-0.063429356,-0.039733887,0.097457886,-0.0037384033,7.9609985,-7.695712,39.081436,6.174164,1.170639,7.250122
6036,1485113683353,-0.055370808,0.07292253,0.19517279,-0.054504395,0.04536438,0.008804321,7.9786377,-7.6796265,39.060394,5.993561,1.0982208,7.3392487
6037,1485113683358,0.13863325,0.039854348,0.6039119,-0.06893921,0.0015869141,0.015289307,8.041718,-7.6535754,39.046722,6.000946,1.0366974,7.6779327
6038,1485113683364,0.3894167,0.12351066,0.76651764,-0.08666992,-0.015136719,0.020111084,8.05954,-7.6259055,39.042324,6.2270966,1.0590973,7.972046
6039,1485113683369,0.45621967,0.08894652,0.80506516,-0.09793091,-0.018371582,0.023330688,8.071503,-7.591838,39.040527,6.390579,1.0802765,8.0794525
6040,1485113683374,0.3639865,0.012283683,0.5744386,-0.09397888,-0.025024414,0.021316528,8.072876,-7.554296,39.045246,6.3840485,1.023056,7.994461
6041,1485113683378,0.21778965,-0.13363504,0.37224483,-0.07496643,-0.04336548,0.015457153,8.037048,-7.520819,39.054634,6.269684,0.9090271,7.780304
6042,1485113683383,0.090620995,-0.14934206,0.33088064,-0.048675537,-0.07133484,0.009307861,8.048553,-7.494184,39.068794,6.1300507,0.82058716,7.65448
6043,1485113683388,0.027615547,-0.17552227,0.22207451,-0.0211792,-0.089141846,0.0033721924,8.060089,-7.476499,39.088974,6.039612,0.79637146,7.5771484
6044,1485113683393,-0.034840584,-0.08458394,0.0033550262,0.0054626465,-0.08795166,-0.0019226074,8.0659485,-7.475451,39.11304,5.9799347,0.8312073,7.407669
6045,1485113683399,-0.11041355,-0.08022064,-0.16901493,0.024383545,-0.07437134,-0.0067749023,8.037323,-7.482345,39.135456,5.912567,0.87597656,7.209839
6046,1485113683403,-0.12587309,-0.071780205,-0.28596258,0.035110474,-0.05781555,-0.009262085,8.031952,-7.49521,39.157265,5.8711853,0.8829651,7.067169
6047,1485113683410,-0.13555145,-0.058567584,-0.36258698,0.03881836,-0.039535522,-0.009262085,8.020264,-7.5078545,39.17376,5.8592224,0.894989,6.9655457
6048,1485113683413,-0.16349411,-0.09490919,-0.47916317,0.03236389,-0.020553589,-0.0074768066,8.0000305,-7.517687,39.18878,5.8387146,0.88217163,6.8585205
6049,1485113683418,-0.25670242,-0.0926075,-0.48675013,0.019821167,-0.003479004,-0.0030517578,7.995758,-7.522701,39.19569,5.772583,0.86761475,6.797806
6050,1485113683423,-0.2046833,-0.07774544,-0.41921377,0.0022125244,0.009597778,0.002319336,7.9798584,-7.52155,39.19883,5.7591248,0.87675476,6.8290253
6051,1485113683428,-0.18104696,-0.11641204,-0.36682987,-0.017593384,0.020965576,0.008300781,7.9616394,-7.510066,39.19844,5.793045,0.8597412,6.885498
6052,1485113683434,-0.10523987,-0.09472746,-0.3484211,-0.03553772,0.031143188,0.015045166,7.9343567,-7.4913917,39.196926,5.841797,0.85269165,6.9157867
6053,1485113683439,-0.08431864,-0.037376463,-0.26179647,-0.051589966,0.03793335,0.021453857,7.9035034,-7.47218,39.192947,5.886444,0.8916168,6.9705963
6054,1485113683444,-0.025579453,-0.026969135,-0.13368225,-0.06286621,0.041748047,0.025741577,7.883362,-7.4464445,39.185394,5.9286194,0.9204712,7.0847626
6055,1485113683448,0.0044231415,-0.023511589,-0.05865717,-0.0670166,0.044326782,0.027694702,7.865326,-7.418499,39.176003,5.969055,0.92341614,7.182785
6056,1485113683453,0.022417545,-0.072143376,0.044053078,-0.06362915,0.045211792,0.0262146,7.852173,-7.3875165,39.163906,5.990677,0.89212036,7.2764893
6057,1485113683458,0.047359943,-0.06413925,0.148314,-0.053955078,0.045211792,0.022994995,7.837494,-7.3595347,39.149323,6.0117493,0.8739166,7.383301
6058,1485113683464,0.043807507,-0.10151726,0.1573143,-0.040237427,0.04219055,0.018707275,7.8322144,-7.332726,39.134155,6.0184937,0.8529358,7.43248
6059,1485113683468,0.05399561,-0.09949124,0.14550114,-0.02331543,0.03425598,0.012649536,7.828827,-7.3147626,39.123325,6.0219727,0.8353424,7.4321136
6060,1485113683475,0.023762226,-0.08629531,0.16000223,-0.0075531006,0.024932861,0.00730896,7.831909,-7.302602,39.112423,6.0066986,0.8427429,7.438507
6061,1485113683479,0.019554138,-0.07852024,0.13212585,0.0050811768,0.019699097,0.0030212402,7.776703,-7.2960205,39.103733,5.9920197,0.8517151,7.42836
