Timestamp,x,y,z,a,b,c,alpha,beta,gamma
1482277652603,0.04415989,0.07146537,-0.040728092,0.0043640137,-0.0030822754,0.00579834,169.13336,13.944391,-72.21527
1482277652609,-0.0058259964,0.07292563,0.053807497,0.0019683838,-0.008712769,0.004714966,169.11517,13.9241705,-72.21284
1482277652613,-0.01535511,0.076821744,0.031627655,-0.0017700195,-0.013214111,0.0038757324,169.10248,13.904634,-72.2099
1482277652618,0.043619156,0.087853074,0.023712635,-0.0068359375,-0.010116577,0.0036468506,169.086,13.8849125,-72.205925
1482277652624,0.059663773,0.035147548,0.039654493,-0.011154175,-0.003540039,0.0028076172,169.08014,13.875341,-72.20138
1482277652629,0.026117325,-0.02174747,0.039329052,-0.015472412,0.0047454834,0.0025482178,169.08502,13.878188,-72.198906
1482277652633,0.06612396,-0.08046508,-7.982254E-4,-0.014297485,0.009307861,0.001159668,169.099,13.89444,-72.19887
1482277652638,0.032669067,-0.074914336,0.077605724,-0.009674072,0.010238647,-0.0013122559,169.11469,13.908421,-72.19677
1482277652643,0.051415443,-0.059913456,0.098686695,-0.0032958984,0.008071899,-0.0032653809,169.12915,13.920185,-72.19343
1482277652649,-0.005566597,-0.047448397,0.16432047,0.0051574707,0.0059661865,-0.0031433105,169.13983,13.925958,-72.187454
1482277652654,-0.021972656,-0.07058847,0.17500472,0.012649536,0.005584717,-0.0049438477,169.15088,13.932667,-72.18044
1482277652658,-0.0028352737,-0.055801272,0.0061821938,0.01763916,0.010879517,-0.006454468,169.1607,13.942873,-72.18092
1482277652663,0.013859749,-0.019876301,0.039663315,0.020141602,0.01586914,-0.008239746,169.16504,13.947659,-72.18153
1482277652668,-0.009656906,-0.012533307,-0.03552723,0.020843506,0.01689148,-0.009307861,169.1687,13.955928,-72.18708
1482277652673,0.004793167,0.016034842,-0.1431222,0.01965332,0.015411377,-0.010009766,169.16357,13.96476,-72.19765
1482277652678,-0.037555695,0.039692044,-0.2262845,0.01461792,0.012939453,-0.010009766,169.16052,13.973728,-72.2124
1482277652683,-0.018204689,0.025489211,-0.22147393,0.0054626465,0.010864258,-0.010009766,169.16211,13.986445,-72.22597
1482277652688,-0.053351402,0.01384896,-0.22390532,-0.00592041,0.009994507,-0.00869751,169.16699,14.002099,-72.2392
1482277652693,-0.04807663,-0.0046646,-0.12950516,-0.015396118,0.009170532,-0.0059051514,169.18164,14.019208,-72.24786
1482277652698,-0.052286148,-0.08203173,-0.05948782,-0.021591187,0.010253906,-0.002822876,169.2044,14.045838,-72.25257
1482277652703,-0.09892464,-0.043150842,0.071392536,-0.02355957,0.012268066,0.0010223389,169.21863,14.060444,-72.25301
1482277652708,-0.07667351,-0.06139463,0.1682446,-0.02027893,0.014953613,0.0037078857,169.23303,14.071847,-72.24939
1482277652713,-0.05690384,-0.0017581582,0.21960258,-0.013427734,0.016647339,0.005844116,169.23743,14.0695,-72.24506
1482277652718,-0.08215523,0.031217635,0.14063406,-0.0050354004,0.01675415,0.008605957,169.22913,14.061069,-72.24494
1482277652723,-0.02690792,0.070756435,0.14025283,0.0030822754,0.014144897,0.01184082,169.21002,14.042056,-72.24503
1482277652728,-0.0547657,0.114421666,0.09487605,0.009063721,0.010345459,0.014556885,169.17822,14.012327,-72.24758
1482277652733,-0.030506134,0.08434737,0.12993646,0.0128479,0.009262085,0.015625,169.16327,13.981265,-72.24694
1482277652738,0.0029850006,0.056770504,0.065503836,0.015457153,0.010818481,0.016143799,169.13556,13.954612,-72.24823
1482277652743,0.012631416,0.022212744,0.05835557,0.018661499,0.012969971,0.016693115,169.11108,13.931657,-72.25008
1482277652748,0.031638145,-0.00962007,0.05128193,0.021987915,0.014633179,0.016693115,169.09363,13.915451,-72.251564
1482277652753,0.024561882,-0.008262277,-0.02644825,0.022384644,0.017486572,0.0155181885,169.0636,13.900205,-72.257484
1482277652758,0.15213108,-0.023398161,-0.14354062,0.017074585,0.020004272,0.01335144,169.04858,13.893189,-72.2673
1482277652763,0.13231468,-0.026437819,-0.2524376,0.0066223145,0.022918701,0.0093688965,169.03723,13.89464,-72.28291
1482277652768,0.13157368,-8.112192E-4,-0.24695635,-0.004760742,0.027053833,0.003036499,169.0279,13.898555,-72.2991
1482277652773,0.12854385,0.008537829,-0.23411465,-0.021560669,0.030822754,-0.0045928955,169.01624,13.910688,-72.316124
1482277652778,0.34267807,0.12693983,-1.8737555,-0.056381226,0.02053833,-0.016952515,169.01154,13.978659,-72.405045
1482277652783,0.06390762,-0.14886248,0.2911749,-0.070510864,-0.0028839111,-0.026123047,169.0653,14.023718,-72.3944
1482277652788,0.17187595,-0.14780438,0.04823494,-0.06010437,-0.024108887,-0.024780273,169.13586,14.087561,-72.38627
1482277652793,0.028413773,-0.15396565,0.40350175,-0.044677734,-0.03492737,-0.022125244,169.2038,14.130887,-72.358025
1482277652798,-0.409091,-0.06365067,0.31376863,-0.025985718,-0.038513184,-0.017211914,169.24286,14.153776,-72.3382
1482277652803,-0.3237257,-0.094839096,0.43919778,-0.004714966,-0.03730774,-0.008163452,169.28052,14.167805,-72.30928
1482277652808,-0.18228912,-0.07466304,0.43868136,0.017089844,-0.024612427,0.0025482178,169.29993,14.164097,-72.281006
1482277652812,-0.015924454,-0.14035994,0.4691229,0.038711548,-0.0043792725,0.01335144,169.29376,14.157126,-72.25084
1482277652817,-0.0819664,-0.11424577,0.27586532,0.05810547,0.010528564,0.0211792,169.29071,14.142585,-72.23675
1482277652822,-0.15663338,-0.06541997,0.0636611,0.07040405,0.014816284,0.024627686,169.28333,14.119355,-72.23911
1482277652828,-0.06533241,-0.026838303,0.0021836758,0.07318115,0.010116577,0.024536133,169.26837,14.08627,-72.2454
1482277652833,0.12432957,0.044202924,-0.11557937,0.06555176,0.0053710938,0.020370483,169.22351,14.040994,-72.25453
1482277652837,0.1989851,0.115208626,-0.2090075,0.048187256,0.0060424805,0.0132751465,169.19061,13.9974575,-72.26524
1482277652842,0.121925354,0.10098755,-0.495193,0.021499634,0.00819397,0.005722046,169.16376,13.973829,-72.28958
1482277652848,0.07855797,0.035649598,-0.37751698,-0.0035858154,0.0029907227,-0.002670288,169.1543,13.969774,-72.308556
1482277652852,0.07325363,0.025890827,-0.18058991,-0.021560669,-0.007080078,-0.0079956055,169.15973,13.973408,-72.3173
1482277652857,0.09144688,-0.039863884,0.023793697,-0.03135681,-0.014923096,-0.012069702,169.17273,13.988613,-72.312805
1482277652863,0.007821083,-0.06449616,0.22370267,-0.03616333,-0.016906738,-0.014892578,169.19067,14.006308,-72.297066
1482277652868,-0.11054134,-0.079416156,0.34635186,-0.035095215,-0.012557983,-0.015350342,169.2102,14.022462,-72.27692
1482277652873,-0.11696148,-0.05393231,0.30517435,-0.029434204,-0.004547119,-0.014465332,169.22583,14.039361,-72.25923
1482277652877,-0.06657505,0.0043095946,0.29296947,-0.022064209,5.340576E-4,-0.012496948,169.2356,14.047577,-72.24394
1482277652882,-0.044836044,-0.011290371,0.2504506,-0.010879517,0.0039520264,-0.011230469,169.24817,14.0577755,-72.232
1482277652887,-0.04419613,0.001844883,0.08638334,2.746582E-4,0.002746582,-0.008514404,169.25793,14.063497,-72.22251
1482277652894,-0.060365677,-0.038131654,0.113992214,0.013702393,-4.4250488E-4,-0.0060272217,169.26721,14.070436,-72.21958
1482277652898,-0.050452232,0.018780172,0.09404397,0.024932861,-8.8500977E-4,-0.0047912598,169.27838,14.075071,-72.214645
1482277652903,-0.04769993,0.037284017,0.0010540485,0.030929565,-8.8500977E-4,-0.0037078857,169.27899,14.066841,-72.210754
1482277652909,-0.028425217,0.020076275,-0.0628047,0.036331177,0.0010375977,-0.001663208,169.27582,14.056122,-72.21131
1482277652913,1.6784668E-4,0.08315921,-0.12604332,0.036865234,0.003189087,-4.8828125E-4,169.27814,14.047917,-72.214676
1482277652918,0.021481514,0.10078323,-0.16032267,0.03593445,0.005218506,5.340576E-4,169.26605,14.030669,-72.22189
1482277652924,0.026118279,0.0664475,-0.17060089,0.031799316,0.0084991455,-3.2043457E-4,169.25092,14.01094,-72.23131
1482277652929,0.056729317,0.08909327,-0.27505732,0.027496338,0.010726929,-3.9672852E-4,169.24194,13.999683,-72.24122
1482277652933,0.04932213,0.054973364,-0.24169326,0.019012451,0.00982666,6.4086914E-4,169.22961,13.99048,-72.256546
1482277652938,0.08444691,0.025990725,-0.20627856,0.008346558,0.0077209473,-3.5095215E-4,169.22375,13.98691,-72.2702
1482277652943,0.081498146,0.023403287,-0.18059325,-3.6621094E-4,0.00869751,-0.0014343262,169.22272,13.988813,-72.28102
1482277652948,0.080934525,0.021081388,-0.119651556,-0.009429932,0.007736206,-0.004425049,169.22284,13.993698,-72.29044
1482277652953,0.033216476,0.043146074,-0.088326454,-0.016586304,0.0065612793,-0.0057373047,169.22974,14.018039,-72.305984
1482277652966,0.011706352,0.019816518,-0.082677126,-0.021972656,0.0033416748,-0.0057525635,169.23279,14.039265,-72.31498
1482277652974,0.018693924,0.06755513,-0.046397924,-0.030517578,0.002319336,-0.0057373047,169.23248,14.044397,-72.31763
1482277652980,0.011469841,0.06770617,-0.0056631565,-0.03251648,0.002319336,-0.0056762695,169.22717,14.048471,-72.31872
1482277652982,-0.014575958,0.032485783,-0.0313437,-0.03152466,0.002319336,-0.0046844482,169.2273,14.059888,-72.32103
1482277652987,-0.030981064,0.025671244,0.030418634,-0.02684021,-0.0011291504,-0.0024414063,169.22577,14.065388,-72.32036
1482277652992,0.023527145,-0.04255724,0.027778149,-0.02142334,-0.004470825,-0.0014648438,169.22595,14.079154,-72.31744
1482277652997,-0.026334763,-0.039501667,0.093425274,-0.016021729,-0.008468628,-0.0014648438,169.23187,14.087056,-72.31133
1482277653002,0.011521339,-0.08139843,0.08992767,-0.010498047,-0.00932312,-0.0013427734,169.24457,14.099545,-72.3036
1482277653007,-0.035917282,-0.05695796,0.03214264,-0.004562378,-0.008605957,-5.0354004E-4,169.25232,14.108352,-72.299484
1482277653012,-0.06409359,0.0026330948,0.036144495,-0.0024719238,-0.010696411,-0.0013885498,169.24225,14.106319,-72.295975
1482277653017,0.0023727417,0.02863115,0.07310033,8.392334E-4,-0.014160156,-3.9672852E-4,169.2356,14.097558,-72.289795
1482277653022,-0.023833275,0.02602768,0.06469989,0.0031738281,-0.017410278,-3.9672852E-4,169.22778,14.087509,-72.283264
1482277653027,-0.042785645,-0.014361501,0.13647175,0.0064086914,-0.02029419,-3.0517578E-5,169.22546,14.079511,-72.27241
1482277653032,-0.089933395,-0.05687034,0.16976786,0.0096588135,-0.020812988,0.0021209717,169.19824,14.074551,-72.25976
1482277653037,-0.105986595,-0.07792479,0.3231895,0.0128479,-0.017364502,0.0040740967,169.20203,14.064251,-72.24045
1482277653042,-0.053375244,-0.084792614,0.30793715,0.015777588,-0.007888794,0.0050964355,169.20697,14.053743,-72.222435
1482277653047,-0.09309006,-0.04441142,0.12340522,0.017181396,0.0043182373,0.00579834,169.20758,14.0463915,-72.21718
1482277653052,-0.019016266,-0.009123385,0.049469948,0.015029907,0.012634277,0.004714966,169.20142,14.037973,-72.217476
1482277653056,-0.016287804,-1.5318394E-5,0.02602458,0.01361084,0.015136719,0.0036315918,169.20026,14.031963,-72.22059
1482277653062,0.03364849,0.023237348,4.8947334E-4,0.014160156,0.014862061,0.0028076172,169.1972,14.024742,-72.22475
1482277653067,0.03358841,0.06284535,-0.01777625,0.0131073,0.013290405,0.003326416,169.18805,14.012407,-72.22999
1482277653072,0.019353867,0.038325667,-0.0076155663,0.012298584,0.009750366,0.0047302246,169.17761,14.002075,-72.23448
1482277653076,0.05944538,0.054181933,-0.021408796,0.012298584,0.0055236816,0.0035858154,169.16748,13.989355,-72.23754
1482277653083,-0.016495705,0.062841535,-0.02810049,0.012298584,0.0058288574,0.0031280518,169.15515,13.975416,-72.24153
1482277653087,0.028591156,0.024219692,-0.03471327,0.012619019,0.006591797,0.004211426,169.1449,13.967895,-72.24486
1482277653095,0.01902008,-0.0023325682,-0.15219688,0.013366699,0.0062408447,0.0049438477,169.12384,13.968145,-72.25355
1482277653096,-0.0069999695,-0.01217705,-0.18138576,0.013687134,0.0048675537,0.005279541,169.11755,13.970266,-72.26376
1482277653102,0.0025901794,-0.03380531,-0.15138316,0.014434814,0.0027770996,0.005722046,169.11377,13.973114,-72.271935
1482277653112,0.016780853,-0.022146225,-0.21616888,0.014434814,1.2207031E-4,0.0049438477,169.1095,13.977243,-72.28216
1482277653117,0.035696983,-0.0133497715,-0.10691476,0.012496948,-0.0035095215,0.005722046,169.09998,13.9768305,-72.29102
1482277653117,0.023509026,-0.027795494,-0.052115917,0.007095337,-0.0074310303,0.0066833496,169.094,13.973639,-72.294464
1482277653123,0.03967762,-0.03733921,-0.06644511,0.003753662,-0.0119018555,0.006011963,169.09119,13.970822,-72.29445
1482277653128,0.020204544,-0.07283497,-0.06210518,0.0045318604,-0.017791748,0.0064086914,169.09143,13.970186,-72.29334
1482277653133,-0.010921478,-0.0348683,0.06962776,0.0074157715,-0.021957397,0.007080078,169.09314,13.972151,-72.29002
1482277653138,-0.0064058304,-0.02805525,0.05379033,0.012390137,-0.022872925,0.007980347,169.0907,13.962658,-72.28139
1482277653155,0.061847687,0.023466349,0.0877645,0.01687622,-0.02041626,0.008758545,169.08429,13.949341,-72.27299
1482277653156,0.02811718,-0.010406435,0.13118863,0.01965332,-0.014190674,0.007675171,169.06836,13.925569,-72.26339
1482277653156,0.013638496,0.010314226,0.023457527,0.021331787,-0.0074768066,0.006591797,169.07117,13.907057,-72.253654
1482277653164,-0.026664734,-0.013925612,-0.050245523,0.020050049,-0.0051574707,0.0050964355,169.05743,13.891149,-72.25093
1482277653164,0.013613701,0.004749477,-0.06194687,0.01576233,-0.0061035156,0.0029449463,169.04169,13.87752,-72.25352
1482277653172,-7.867813E-4,0.044622242,-0.08785033,0.011276245,-0.008865356,0.0012207031,169.02844,13.867753,-72.255615
1482277653178,-0.022203445,-0.005451381,-3.848076E-4,0.006958008,-0.012634277,6.713867E-4,169.02661,13.863366,-72.25245
1482277653182,-0.050569534,-7.9482794E-4,0.0153951645,0.0037384033,-0.015853882,0.0012207031,169.02411,13.85737,-72.24818
1482277653196,-0.057455063,0.0037881136,0.0546391,0.0010223389,-0.016357422,0.0028533936,169.02002,13.848453,-72.24227
1482277653196,-0.05716133,-0.05076492,0.13379717,-0.0010528564,-0.01322937,0.004928589,169.0202,13.843952,-72.23294
1482277653196,-0.021331787,-0.03643751,0.06871128,-0.0015869141,-0.0056610107,0.0065612793,169.02081,13.841058,-72.22868
1482277653200,-0.063570976,-0.0033897758,0.037614107,-0.0015869141,0.003829956,0.007080078,169.0144,13.835197,-72.22932
1482277653216,0.012656212,-0.039098203,0.03301239,-0.0015869141,0.009460449,0.0076904297,169.01428,13.835874,-72.23028
1482277653216,-0.03683567,-0.06743932,0.08046222,-0.0024871826,0.011474609,0.009399414,169.02112,13.839304,-72.23001
1482277653218,0.0014362335,-0.03421694,0.11101508,0.0013580322,0.0107421875,0.010284424,169.0188,13.835601,-72.22836
1482277653222,-0.03849888,-0.06750578,0.04216838,0.0068206787,0.007949829,0.010284424,169.01874,13.837116,-72.23026
1482277653230,-0.033314705,9.880662E-4,0.011458874,0.011734009,0.002609253,0.010955811,169.00757,13.828214,-72.233
1482277653232,-0.0069847107,-0.0327276,0.04688859,0.014694214,-0.001159668,0.011352539,169.00488,13.819695,-72.23229
1482277653237,-0.009259224,-0.0025068521,0.020439625,0.016860962,-0.0026397705,0.010681152,168.99042,13.80502,-72.232
1482277653242,-0.0020980835,0.032195628,0.01537776,0.01763916,-0.0023345947,0.010284424,168.97058,13.784996,-72.23174
1482277653247,-0.0044403076,0.019398272,0.015073299,0.016967773,6.866455E-4,0.010284424,168.95288,13.766957,-72.23135
1482277653253,-0.009082794,0.004297018,-0.041761637,0.01586914,0.0037078857,0.009597778,168.9419,13.753074,-72.234245
1482277653256,0.021756172,-0.005806029,-0.1263032,0.016235352,0.0029754639,0.007751465,168.93073,13.747494,-72.24105
1482277653262,0.08302784,-0.011087894,-0.15583992,0.015075684,0.0015716553,0.0055999756,168.92151,13.7442045,-72.248245
1482277653266,0.070581436,-0.011494756,-0.14035249,0.011383057,-0.0018005371,0.002670288,168.91443,13.742116,-72.254326
1482277653270,0.07185936,0.05622071,-0.18051648,0.006286621,-0.0037994385,-5.79834E-4,168.90222,13.734728,-72.26184
1482277653278,0.016887665,0.0062655807,-0.10135627,0.0019073486,-0.0048217773,-0.0029144287,168.89282,13.733205,-72.271454
1482277653286,0.023708344,-0.0029857755,-0.11028457,-0.0025482178,-0.009017944,-0.0059051514,168.89874,13.74095,-72.27374
1482277653299,0.0020446777,-0.0072755218,-0.060409784,-0.005340576,-0.015335083,-0.007598877,168.90253,13.74921,-72.27207
1482277653299,0.022969246,3.6996603E-4,-0.006468773,-0.0066833496,-0.020187378,-0.009506226,168.91309,13.754932,-72.26615
1482277653300,0.001200676,0.01973015,0.094136715,-0.0061035156,-0.0211792,-0.007507324,168.91962,13.752862,-72.25565
1482277653309,-0.01564312,0.029381096,0.061760664,-0.005859375,-0.019500732,-0.0059509277,168.92224,13.748749,-72.24743
1482277653310,-0.027606964,-0.020075977,0.043874025,-0.004272461,-0.016662598,-0.0057373047,168.92609,13.753056,-72.23999
1482277653315,0.0054540634,-0.019676149,0.097162485,-0.002029419,-0.01499939,-0.0040283203,168.93414,13.753836,-72.2311
1482277653320,-0.006608963,-4.7922134E-4,0.09334016,1.6784668E-4,-0.013900757,-0.0027160645,168.93726,13.750141,-72.22281
1482277653333,0.009776115,-3.4028292E-4,0.06836891,0.0032348633,-0.011917114,-0.0043182373,168.94025,13.747413,-72.21581
1482277653334,-0.047124863,-0.01910007,-0.010601997,0.005554199,-0.009765625,-0.003753662,168.93115,13.750775,-72.213585
1482277653335,-0.04451847,0.01887703,0.01971674,0.00680542,-0.009429932,-0.002670288,168.92859,13.745904,-72.210754
1482277653341,-0.030132294,0.03290987,0.047412872,0.006088257,-0.008575439,-0.002532959,168.92346,13.737329,-72.206566
1482277653347,-0.084293365,0.009088159,0.10802698,0.0021514893,-0.008361816,-0.002532959,168.92212,13.731199,-72.20075
1482277653351,-0.07190895,0.020891964,0.094961405,6.5612793E-4,-0.0074157715,-0.0015716553,168.91742,13.724109,-72.19544
1482277653358,-0.033618927,0.049072444,0.17655063,0.0015106201,-0.0034179688,-4.8828125E-4,168.90936,13.7091675,-72.187004
1482277653368,0.028040886,-0.015133023,0.045251608,0.0025939941,0.0028686523,0.0015716553,168.91095,13.70866,-72.184456
1482277653368,0.018476486,-9.87947E-4,0.09476805,0.0026855469,0.010314941,0.0027313232,168.90826,13.703978,-72.18202
1482277653371,0.023252487,-0.01997596,-0.06825948,8.239746E-4,0.014572144,9.613037E-4,168.9082,13.710513,-72.18855
1482277653375,0.049235344,-0.022177875,-0.048137903,-0.0035095215,0.016143799,6.713867E-4,168.91211,13.718706,-72.193794
1482277653381,0.028151512,0.03222108,-0.095730305,-0.01008606,0.010940552,-3.9672852E-4,168.90729,13.718976,-72.19998
1482277653387,-0.012083054,-8.9126825E-4,-0.02129054,-0.012268066,0.007675171,-0.001449585,168.90497,13.723072,-72.20781
1482277653391,-0.0021533966,0.034791887,0.064178705,-0.014419556,0.0044403076,-0.001449585,168.91797,13.730164,-72.21254
1482277653400,2.6893616E-4,-0.064448595,0.10868263,-0.015426636,0.0024261475,-4.4250488E-4,168.9176,13.728538,-72.21099
1482277653405,0.01688099,-0.073239684,0.08921075,-0.011138916,0.004547119,-3.2043457E-4,168.93188,13.73891,-72.20619
1482277653411,0.0027160645,-0.06316894,0.06767464,-0.008911133,0.0077667236,0.001739502,168.94653,13.7505245,-72.20282
1482277653416,-0.0136528015,-0.008384705,-0.043274403,-0.004638672,0.010955811,0.001739502,168.95715,13.760208,-72.20169
1482277653420,0.036234856,-0.029665112,-0.10602665,-0.0014038086,0.013061523,0.0018157959,168.95752,13.765094,-72.20718
1482277653425,0.040831566,-0.022474825,-0.0078270435,0.0016174316,0.013626099,0.002746582,168.9607,13.774665,-72.21502
1482277653430,0.028773308,0.015387714,0.004287243,0.0016326904,0.0076293945,0.001739502,168.96338,13.778329,-72.21792
1482277653434,-0.020986557,-0.02497077,-0.0262959,0.0048217773,0.0042419434,6.713867E-4,168.95923,13.775145,-72.219086
1482277653440,-0.011351585,-0.034280896,0.0070114136,0.0048217773,0.002090454,5.645752E-4,168.96106,13.778791,-72.221306
1482277653445,-0.02545929,-0.03167683,-0.019148588,0.005065918,-4.4250488E-4,-5.187988E-4,168.96503,13.7826395,-72.22114
1482277653449,-0.01828289,0.006300509,0.053797722,0.007369995,-0.005859375,-0.0014648438,168.9682,13.786908,-72.22127
1482277653454,-0.037178993,-0.015142202,0.048069715,0.010299683,-0.010498047,-0.0011749268,168.96588,13.781035,-72.21691
1482277653460,-0.034609795,0.027273297,0.07798672,0.011230469,-0.010040283,7.7819824E-4,168.96515,13.776273,-72.211975
1482277653465,-0.003660202,0.029101133,-0.03848791,0.011581421,-0.0042877197,0.002105713,168.9563,13.763582,-72.20733
1482277653471,-0.0083322525,0.047338545,0.03496933,0.013549805,1.8310547E-4,0.0040740967,168.94452,13.737587,-72.20837
1482277653479,-0.024772644,0.008716047,-0.05509019,0.014434814,-1.5258789E-5,0.005142212,168.93365,13.729408,-72.21161
1482277653487,0.036826134,0.022298217,-0.083025694,0.014434814,-6.866455E-4,0.006225586,168.92041,13.71926,-72.21541
1482277653489,0.0011177063,0.023874342,-0.07537794,0.014434814,-4.4250488E-4,0.007293701,168.92004,13.706606,-72.21921
1482277653494,0.019956589,0.020812571,-0.1646936,0.014083862,-0.003540039,0.007980347,168.9071,13.6991005,-72.2259
1482277653499,0.050397873,0.02016759,-0.17785907,0.011291504,-0.006729126,0.007080078,168.8952,13.692169,-72.23189
1482277653504,0.042788506,-0.004056394,-0.04228592,0.0074920654,-0.008895874,0.0073547363,168.88757,13.683856,-72.23102
1482277653509,0.030496597,-0.006770849,-0.028293848,0.005050659,-0.010787964,0.007598877,168.87378,13.676331,-72.229195
1482277653515,0.023033142,0.014213622,0.07531953,0.0018157959,-0.011001587,0.00630188,168.86548,13.663085,-72.22312
1482277653519,0.060546875,-0.019245327,0.0036008358,-0.0013580322,-0.0074768066,0.00680542,168.86365,13.659208,-72.22061
1482277653524,0.060082436,-0.009900928,0.0036342144,-0.003479004,-4.7302246E-4,0.006515503,168.86084,13.656059,-72.2202
1482277653529,0.029010773,-0.057367206,0.01097393,-0.0026550293,0.005432129,0.008148193,168.86389,13.659586,-72.22086
1482277653534,0.06433487,-0.050081074,-0.04769516,-0.002319336,0.008666992,0.0071411133,168.86743,13.666084,-72.22454
1482277653539,0.01676941,-0.028609693,-0.14590764,-0.0012512207,0.011199951,0.0046081543,168.86847,13.674958,-72.234085
1482277653544,0.042759895,-0.004886389,-0.09698677,-5.187988E-4,0.01121521,0.0031738281,168.86731,13.679413,-72.24095
1482277653551,-0.0023117065,-2.3722649E-4,-0.07216954,-1.8310547E-4,0.008743286,0.002090454,168.8656,13.681925,-72.24685
1482277653554,-0.021122932,-0.0617373,-0.026575804,5.493164E-4,0.0045928955,0.0028076172,168.87299,13.690848,-72.24873
1482277653560,-0.025709152,-0.025967717,0.1009469,0.0013427734,-0.0026245117,0.0028076172,168.8739,13.687425,-72.24346
1482277653564,-0.03270626,-0.011729836,0.113821745,0.003921509,-0.008956909,0.0019836426,168.87268,13.680215,-72.23616
1482277653573,-0.046757698,-0.040162027,0.12883663,0.008010864,-0.011566162,0.0015258789,168.88605,13.675224,-72.227486
1482277653576,-0.020546913,-0.00241369,0.12013245,0.01210022,-0.011138916,0.003692627,168.87921,13.66187,-72.219536
1482277653580,0.0243721,-0.021747708,0.052593708,0.014190674,-0.008407593,0.0049438477,168.87384,13.652442,-72.214554
1482277653588,0.014704704,0.02521193,0.044897318,0.015090942,-0.0035247803,0.005355835,168.86127,13.6378975,-72.21215
1482277653601,0.04765606,0.050565958,-0.04283285,0.013961792,5.187988E-4,0.0046081543,168.84607,13.6240015,-72.21443
1482277653602,0.002448082,0.0026849508,-0.009362698,0.0119018555,0.002319336,0.0018463135,168.8407,13.619576,-72.2156
1482277653602,-0.014095306,-0.035203516,-0.037631273,0.008163452,3.2043457E-4,-3.2043457E-4,168.84442,13.62458,-72.217155
1482277653612,-0.002243042,-0.07733071,-0.006830454,0.003326416,-0.0039978027,-0.0024719238,168.85864,13.63731,-72.21535
1482277653612,-0.007080078,-0.06939399,-7.3194504E-5,-0.0018920898,-0.0076904297,-0.0036010742,168.87439,13.650373,-72.21209
1482277653614,-0.051997185,-0.082691014,0.027922153,-0.0067596436,-0.008453369,-0.0045776367,168.89331,13.666111,-72.20827
1482277653622,-0.032784462,-0.034362614,0.09827733,-0.009613037,-0.0056610107,-0.0062713623,168.9071,13.674743,-72.20192
1482277653624,-0.030231476,-0.052550137,0.11146498,-0.008468628,-0.0040893555,-0.0062408447,168.92358,13.685675,-72.195175
1482277653628,0.019536018,-0.011634946,0.06323242,-0.00579834,-0.002380371,-0.0057373047,168.93384,13.691185,-72.19081
1482277653633,-0.0066251755,0.007641077,0.11224532,-0.001876831,-8.8500977E-4,-0.0057373047,168.93835,13.691099,-72.18529
1482277653638,0.03116417,0.0054509044,0.05932331,0.0033111572,-8.8500977E-4,-0.0057373047,168.94244,13.692128,-72.1815
1482277653643,-0.0021648407,0.010220408,0.04934144,0.009887695,-3.2043457E-4,-0.0051574707,168.94263,13.690205,-72.179
1482277653648,-0.04703331,0.04786414,-0.029090166,0.016448975,-0.0016784668,-0.004043579,168.94727,13.68255,-72.180885
1482277653653,-0.008934975,0.007193148,-0.040884018,0.019958496,-0.0036621094,-0.002960205,168.94324,13.679239,-72.181755
1482277653658,0.021759033,0.021106005,-0.045528412,0.021484375,-0.0040893555,-0.002532959,168.93634,13.672911,-72.18242
1482277653663,-0.02099514,0.018363774,-0.024220705,0.02255249,-0.0054016113,-0.002532959,168.92908,13.665677,-72.18243
1482277653669,0.014475822,0.041569054,-0.04804349,0.022354126,-0.0068511963,-0.0019073486,168.93182,13.6544895,-72.18269
1482277653673,-0.030614853,0.04578197,-0.055148125,0.019958496,-0.008605957,-0.0027618408,168.9209,13.644482,-72.18385
1482277653678,0.004907608,0.06657392,-0.03863311,0.015914917,-0.008743286,-0.0036010742,168.90869,13.632102,-72.183556
1482277653683,0.026039124,0.06367326,-0.029100657,0.01159668,-0.0027008057,-0.0043029785,168.89893,13.622496,-72.18378
1482277653688,-0.0047864914,0.07979804,-0.04037857,0.0043945313,0.00881958,-0.0046691895,168.9029,13.61531,-72.18807
1482277653693,-0.0045289993,0.0793969,-0.112458706,-0.0049591064,0.017364502,-0.0046691895,168.89478,13.615561,-72.19831
1482277653698,0.00758934,0.034366846,-0.09635258,-0.014205933,0.01940918,-0.0060424805,168.89844,13.627436,-72.2083
1482277653703,-0.008779526,0.027619243,-0.021522045,-0.022720337,0.017944336,-0.008255005,168.90582,13.639434,-72.213936
1482277653708,0.0033054352,-0.023725212,-0.034636974,-0.029693604,0.016494751,-0.00894165,168.90369,13.663745,-72.21922
1482277653713,0.0058403015,-0.022641182,0.08690214,-0.033843994,0.016204834,-0.00894165,168.9248,13.684535,-72.21884
1482277653718,-0.06718254,-0.04989469,0.148422,-0.034698486,0.016204834,-0.008148193,168.94946,13.707232,-72.21648
1482277653724,-0.04278469,-0.02508074,0.15521121,-0.032302856,0.018600464,-0.0062713623,168.96844,13.724409,-72.21431
1482277653729,-0.058656693,-0.080824494,0.1007483,-0.02772522,0.0209198,-0.0049743652,168.97205,13.751444,-72.21542
1482277653732,-0.053144455,-0.034828424,0.06559062,-0.02293396,0.024765015,-0.0030517578,168.9862,13.768228,-72.21872
