"DownTime","EventTime","Keypress","WindowSize","XminA","YminA","ZminA","XminG","YminG","ZminG","XminO","YminO","ZminO","XmaxA","YmaxA","ZmaxA","XmaxG","YmaxG","ZmaxG","XmaxO","YmaxO","ZmaxO","XmeanA","YmeanA","ZmeanA","XmeanG","YmeanG","ZmeanG","XmeanO","YmeanO","ZmeanO","XmedianA","YmedianA","ZmedianA","XmedianG","YmedianG","ZmedianG","XmedianO","YmedianO","ZmedianO","XsdA","YsdA","ZsdA","XsdG","YsdG","ZsdG","XsdO","YsdO","ZsdO","XvarA","YvarA","ZvarA","XvarG","YvarG","ZvarG","XvarO","YvarO","ZvarO","XskewA","YskewA","ZskewA","XskewG","YskewG","ZskewG","XskewO","YskewO","ZskewO","XrmsA","YrmsA","ZrmsA","XrmsG","YrmsG","ZrmsG","MagnRmsA","MagnRmsG","MagnRmsO","TotalTime"
1482277475982,1482277476072,"KEYCODE_7",17,-0.0965929,-0.31097317,-0.42749524,-0.08810425,-0.0748291,-0.014968872,165.80414,9.5998,-70.85824,0.08338547,0.06638789,0.36790276,0.09812927,0.054870605,0.022598267,166.07532,9.93551,-70.707016,-0.000585163058823529,-0.103132672411765,0.0519687705058824,-0.0127769924411765,-0.00748847490588235,0.00120723946294118,165.967964117647,9.81486417647059,-70.7955464705882,-0.008210182,-0.08340472,0.16248536,-0.024154663,-0.0018920898,0.00088500977,165.98828,9.846901,-70.8109,0.0574609705766498,0.0970759161021972,0.240727067915324,0.0625249466877947,0.0392216512065443,0.0117679904194159,0.0928315399028559,0.108945696472621,0.0518944572969002,0.00330176313961062,0.00942373348708084,0.0579495212271089,0.00390936895831157,0.00153833792336781,0.000138485598511465,165.967988552396,9.81543324470102,70.7955643715771,0.398097292718286,-0.609665709185664,-1.37728495326074,0.545910288367084,-0.428058350456335,0.0821456378166822,-0.656540300016762,-0.882186939916379,0.887582039287609,0.0557484008224672,0.139662966966649,0.239251915287426,0.0619891733631993,0.0387804681986098,0.0114802793500508,0.282586460229239,0.0740160735375186,180.703425226528,90
1482277476542,1482277476615,"KEYCODE_1",14,-0.14041042,-0.374618,-0.53373766,-0.035186768,-0.052246094,-0.025741577,166.03229,9.757782,-70.806915,0.17335415,0.03170842,0.3095026,0.029205322,0.009674072,0.009750366,166.34027,10.07795,-70.72951,-0.0185687878785714,-0.102137476642857,0.0405365399285714,-0.00837053583571429,-0.00344303681357143,-0.0113721574857143,166.226292857143,9.971953,-70.7648079285714,-0.034693718,-0.059198887,0.125671985,-0.012374878,0.001075744625,-0.01140594475,166.23822,9.9950835,-70.76339,0.0861836314367248,0.124789431769574,0.239907773562102,0.0233596865331569,0.0153310825566035,0.0117138788558043,0.0986104170209993,0.102494244189613,0.0285331854741482,0.00742761832762123,0.0155724022813732,0.0575557398155249,0.000545674954927352,0.000235042092357393,0.00013721495784846,166.22632001723,9.97244209520174,70.7648132701361,0.561299048994031,-1.03226504922654,-1.06460216533239,0.514263171973895,-0.884239209179341,0.00865313651480355,-0.362856477565272,-0.677028261915163,-0.149082047573598,0.0850992011986126,0.157772468978824,0.234707960266302,0.0240159122793517,0.015169306970799,0.0160231037976604,0.295333460049287,0.0326130613695563,180.937276051592,73
1482277477059,1482277477133,"KEYCODE_0",15,-0.27972126,-0.07661271,-0.4778645,-0.11276245,-0.04949951,-0.02520752,166.19763,9.900623,-70.67119,0.1950264,0.23364961,0.5675988,0.09793091,0.04789734,0.018188477,166.36511,10.261516,-70.58915,-0.0208562853133333,0.0904389453666667,-0.0648557994666667,0.0174631752046667,-0.009619140582,-0.0054321289,166.282047333333,10.0453683333333,-70.6180953333333,-0.034573555,0.077112734,-0.10929942,0.032180786,-0.008270264,-0.007537842,166.28223,10.007493,-70.612434,0.107055649142726,0.0934048907744241,0.304533986398607,0.0701114782846401,0.0304468889172907,0.0162898256337488,0.0625325700811353,0.125893006879377,0.025709336652181,0.0114609120133705,0.00872447362058209,0.0927409488718268,0.00491561938725756,0.000927013044741841,0.000265358419177941,166.282058307561,10.046104588259,70.6180997012316,0.384396427367756,0.428014355228461,0.437819315921876,-0.629751839017677,-0.132907823751475,0.387796618701204,-0.00876343318801149,0.902560061250033,-0.660616033380505,0.105507515606948,0.127757758609454,0.301271461760816,0.0699490808827102,0.0309473753431315,0.0166486000097794,0.343828990060409,0.0782802008125313,180.935245703568,74
1482277477552,1482277477618,"KEYCODE_6",14,-0.106137276,-0.102553904,-0.34520054,-0.089767456,-0.0844574,-0.022827148,165.90839,9.601024,-70.732994,0.13657475,0.21352774,0.7856982,0.12055969,0.05393982,0.026504517,166.05133,9.978475,-70.61036,-0.000169821650000001,0.0314788520214286,0.0512885376785714,0.0270254945,0.00917925124285714,0.000680106028571429,165.981322857143,9.75382182142857,-70.6519964285714,-0.001396656,0.01467880615,-0.026540875,0.0499114985,0.0147628785,0.0021591187,165.99112,9.7369645,-70.631885,0.0663096024253702,0.110335636365946,0.358633154289978,0.0794854246379078,0.0367556196648358,0.0185678633064243,0.0513130456389715,0.123425909091183,0.0398884257778242,0.00439696337381066,0.0121739526522783,0.128617739355979,0.00631793272986852,0.00135097557694606,0.000344765547766059,165.981330222294,9.75454693666322,70.6520068843083,0.055504827587261,0.45678929559191,0.651050342788231,-0.863781156265673,-0.455736617262209,-0.238963306712331,-0.57278667063134,0.409735400436523,-1.51257625583864,0.0638977574003065,0.110884186114495,0.34937268363542,0.0812220978155682,0.0365887410938038,0.0179053618064936,0.372074586879671,0.090864553758947,180.656190718952,66
1482277478037,1482277478094,"KEYCODE_8",12,-0.32695293,-0.032111168,-0.37643385,-0.022369385,-0.037872314,-0.0079193115,166.27686,9.939889,-70.85549,0.11392307,0.18197966,0.7197616,0.06022644,0.035064697,0.02998352,166.4856,10.342692,-70.781265,0.008812984,0.0687182945833333,0.132776025658333,0.0255750018333333,0.00517527261666667,0.0134518941916667,166.3733375,10.1037678333333,-70.8058705,0.066378592,0.079022943,0.0742234,0.0307617185,0.00872039785,0.0150222775,166.37112,10.0784135,-70.8004325,0.136740080106015,0.0661194070321684,0.342522351409212,0.0285019004036055,0.021580739726224,0.0128470478001261,0.0789231469820191,0.148012907072834,0.0226135531424683,0.0186978495073995,0.00437177598628556,0.117321561214895,0.000812358326617047,0.000465728327131024,0.000165046637178724,166.373354659573,10.1047615805045,70.805873810166,-1.26295687311363,-0.467547224598668,0.512836246312993,-0.545933772122495,-0.492817940206022,-0.366710702590658,0.0842908608475996,0.513894372485831,-0.721425770519736,0.131214953678181,0.0934326780693112,0.353799713731668,0.0373997662850179,0.0213002600890284,0.0182276221183938,0.38874318879767,0.0467406654437566,181.095751229288,57
1482277478530,1482277478595,"KEYCODE_3",14,-0.106170654,-0.10749066,-0.9192641,-0.11604309,-0.10920715,-0.0473938,166.36853,9.923061,-70.69026,0.12612915,0.22461128,0.6842685,0.111831665,0.07485962,0.009338379,166.48749,10.284933,-70.44428,0.00939212521428571,0.0284683537142857,0.0486289424285714,0.0315159390714286,0.000639779428571429,-0.0145481654214286,166.400539285714,10.0788788571429,-70.5502993571429,-0.0069847115,0.0222456455,0.079409839,0.061943054,0.0226516725,-0.00986480725,166.38846,10.0741145,-70.532643,0.084828049791106,0.104229043609838,0.520994925500622,0.076010073038938,0.0680536451101517,0.0222758999095418,0.0329597783936507,0.122225603077548,0.0895271905010775,0.00719579803136235,0.0108636935318215,0.271435712397398,0.00577753120338469,0.00463129861277848,0.000496215716779927,166.400542316807,10.0795670064034,70.5503521039541,0.57917764541144,0.179106744111918,-0.177242973385113,-1.2009111573798,-0.970347423821314,-0.630729827811238,1.09945694142697,0.116940076945281,-0.591653453348634,0.0822801584450008,0.104394265099225,0.504392923491079,0.0797377251913856,0.0655812540801547,0.0259310789235462,0.521613274684626,0.106449173597365,181.019585504872,65
1482277479022,1482277479062,"KEYCODE_5",9,-0.19867325,0.007934213,-0.16720843,-0.010971069,-0.06806946,-0.0021362305,166.88477,10.759247,-70.76027,0.029222488,0.10041726,0.7387283,0.043395996,0.009246826,0.012420654,166.98584,10.95747,-70.666855,-0.0650998227777778,0.0341099306666667,0.211178332888889,0.023473104,-0.0153299969444444,0.00587124295555556,166.936504444444,10.8345754444444,-70.6929941111111,-0.070837975,0.028239846,0.028024197,0.02822876,-0.009231567,0.005355835,166.9455,10.822138,-70.68659,0.0686510777631258,0.0267161645358836,0.372883639406627,0.0184942613360572,0.0240567275768483,0.00556573495416232,0.0388185136600768,0.0710221265594587,0.0284857370119023,0.00471297047803874,0.000713753447508405,0.139042208537131,0.000342037702366382,0.000578726141706696,3.09774055799842e-05,166.936508456288,10.8347823579224,70.692999212589,0.250752897515514,0.659161010044946,1.47354925129199,-0.771426754535175,-0.760506173372488,0.277811264711829,-0.695200926625644,0.525362096868434,-0.674454493675236,0.0918002942113372,0.0424020622019869,0.410108964224093,0.0292407271559614,0.0273757564898085,0.00787445016936506,0.422391514395386,0.0408222872150555,181.611372171433,40
1482277479482,1482277479547,"KEYCODE_4",14,-0.21191311,-0.19157195,-0.11171651,-0.0289917,-0.053955078,0.009216309,166.45886,10.243127,-70.694664,0.08088684,-0.0050959587,0.562974,0.06607056,0.029769897,0.01889038,166.56842,10.310718,-70.62474,-0.0334260126107143,-0.0966293808357143,0.204958628785714,0.0006332399,0.00729915063571429,0.0124762398928571,166.524121428571,10.2893056428571,-70.660723,-0.001094341275,-0.08854824,0.227629185,-0.0137634275,0.00977325425,0.0121383665,166.52472,10.2957825,-70.672457,0.0757408522108988,0.0521295329063199,0.197704884341653,0.0324714172757481,0.0217811261353049,0.00291768437222947,0.0378084831460145,0.022604032889346,0.0264708817876415,0.00573667669363322,0.00271748820103109,0.0390872212925464,0.00105439293989575,0.000474417455722062,8.51288209595208e-06,166.524125414107,10.2893286981492,70.6607276040926,-1.28061688211617,-0.465061188073752,-0.344006011127811,1.33009291935826,-0.340768002386542,0.347405698923113,-0.0474950100170208,-0.859606404029349,1.32983858574924,0.0802758518591428,0.108906469696024,0.279827297503706,0.031296647603946,0.0222217932355133,0.0127891118125231,0.310818512900357,0.0404579983044231,181.188004723082,65
1482277479999,1482277480075,"KEYCODE_2",15,-0.0728569,-0.1724357,-0.7298641,-0.16403198,-0.07849121,-0.06138611,166.28778,10.050964,-71.19849,0.32473183,0.21294498,1.2652538,0.18717957,0.018341064,0.062820435,166.8349,10.932465,-70.99807,0.1029567732,0.0574615075333333,-0.0876873472,0.0359436038,-0.0214436848533333,0.00837910956666667,166.502738,10.3825849333333,-71.0691926666667,0.10313034,0.0886389,-0.34701276,0.046157837,-0.015289307,0.018569946,166.4403,10.280078,-71.05782,0.115434915240317,0.123037033631198,0.635791873861935,0.12071376142325,0.0281438338135769,0.0446522485195031,0.19546978733298,0.301778719179294,0.0674703964265256,0.0133252196565393,0.0151381116447645,0.404231306868871,0.0145718121969494,0.000792075381726237,0.00199382329784747,166.502845088921,10.3866774732606,71.0692225584504,-0.00451077041046007,-0.760195322006556,1.22363350395532,-0.25384595127112,-0.65602766425849,-0.684680174317461,0.958275969681552,1.01902745440873,-0.505673625871343,0.15177934255752,0.132025486364503,0.620460815794669,0.122034014539461,0.0346280518708012,0.0439444105864198,0.652257097940347,0.134247956791797,181.333711390633,76
1482277480735,1482277480810,"KEYCODE_2",14,-0.07540417,-0.20648777,-0.43229437,-0.11602783,-0.11502075,-0.039916992,166.58795,10.34054,-71.17909,0.19023132,0.114724815,0.8882086,0.123291016,0.041732788,0.029464722,166.72675,10.719994,-70.94324,0.0411180767142857,-0.0386086695714286,0.0443579631428571,0.0237503052857143,-0.0209982732214286,-0.00292532775,166.646235714286,10.5007399642857,-71.0084894285714,0.021141529,-0.009131461,-0.0367896575,0.045181275,-0.0184326175,0.00229644775,166.6485,10.486066,-70.9832325,0.0962093369586521,0.109966346100904,0.414620554944581,0.0855091334262637,0.0507348211086202,0.0260224344282729,0.0440366175802822,0.129972178063743,0.070238897911359,0.00925623651802346,0.0120925972747838,0.171910204582552,0.00731181189931056,0.0025740220729237,0.000677167093573762,166.646241117071,10.5014868441758,71.0085216860432,0.62290880529208,-0.804169901518248,0.587146148509474,-0.751883530644107,-0.151709752712185,-0.60199312032774,-0.154254743350476,0.33870243242022,-1.07875818054394,0.101418800029472,0.112780626406581,0.401993200377084,0.0857532309709261,0.0532079959377433,0.0252459018041794,0.429655415235848,0.104029145010282,181.448232442272,75
1482277481252,1482277481326,"KEYCODE_6",15,-0.2012415,-0.085704565,-0.33608985,-0.12095642,-0.10726929,-0.02923584,166.54376,10.112147,-70.867645,0.123083115,0.33131588,1.191881,0.14416504,0.06663513,0.030227661,166.85364,10.672859,-70.73404,0.0116340621333333,0.102712218366667,0.105066607466667,0.02957560246,0.00385742137333333,0.000593058206666667,166.697134666667,10.3247891,-70.7792186666667,0.040693283,0.07052946,-0.086699724,0.047286987,0.006149292,0.0027313232,166.68054,10.268332,-70.75193,0.0935349871408536,0.137951590918242,0.479529026788275,0.0948801118554953,0.0489450628933786,0.0212376431744211,0.123156386405177,0.193686180087256,0.0459403938002697,0.00874879381943964,0.019030641436874,0.22994808753251,0.0090022356257113,0.00239561918163679,0.000451037487604035,166.697177127886,10.326484558652,70.7792325818971,-0.932032657135237,0.699870689836552,1.19971672674991,-0.560013606443937,-0.140476106752131,-0.302048345351525,0.404234010538456,0.874462493522778,-1.78200475067565,0.0911092327915559,0.168260903984113,0.475033900932236,0.0963161608706928,0.0474425013658195,0.0205260819398214,0.512122867234333,0.109311087363155,181.395382826103,74
1482277481736,1482277481819,"KEYCODE_4",17,-0.10300064,-0.18707275,-0.3694179,-0.080825806,-0.060287476,-0.005645752,166.46387,10.206129,-70.79971,0.08692455,0.005028844,0.40439582,0.06686401,0.015060425,0.010055542,166.65875,10.4304,-70.673874,-0.0139252718823529,-0.0807933283941177,0.096312747,-0.0200401758882353,-0.00748667995294118,0.00196210076117647,166.553534705882,10.3528888235294,-70.7395415882353,-0.015197754,-0.0878278,0.1136415,-0.02545166,0.0022735596,0.0019836426,166.55078,10.378594,-70.72883,0.0541608477933814,0.0478271307458831,0.222269228460604,0.0467466775659914,0.0216903184399732,0.00463231510971026,0.0675338381033634,0.0744626229445312,0.0444878484547459,0.00293339743369783,0.0022874344353838,0.0494036099204721,0.00218525186345876,0.000470469914027443,2.145834327565e-05,166.553547592236,10.353140852746,70.7395547544699,0.0704835043850196,0.441243588911375,-0.233888691475862,0.34728569345653,-1.34994415779816,-0.0139510190779381,0.122370027813468,-1.03562735722066,-0.722326788596563,0.0543576842817808,0.0931688863387142,0.236164477544685,0.049581410688159,0.0223348514640252,0.00490366466898546,0.25963216225273,0.0546004377540493,181.249431303761,83
1482277482303,1482277482378,"KEYCODE_1",15,-0.10532284,-0.18048239,-0.38574505,-0.07962036,-0.057006836,-0.014282227,166.11597,9.828593,-70.83128,0.24935722,0.118621886,0.31129122,0.049743652,0.034805298,0.01876831,166.28198,10.114423,-70.77969,0.0105111429133333,-0.0702369732666667,0.0141951070266667,-0.0266215005933333,0.00489298493333333,0.00109965003333333,166.191572666667,9.98035123333333,-70.8056762666667,-0.0073547363,-0.096399665,-0.00496912,-0.037261963,0.017990112,0.0009765625,166.17206,9.989156,-70.80697,0.103737192854045,0.0960814276902273,0.206767135124999,0.0436651449962264,0.0289084638564785,0.0119092735263155,0.0656200745054114,0.11334572035195,0.0157519886248733,0.0107614051812372,0.00923164074699237,0.0427526481677996,0.00190664488754147,0.000835699282541326,0.000141830795924599,166.191584757917,9.98095193403576,70.805677902012,0.516667514952043,0.816891225357835,0.2780552191974,0.73104960999806,-1.35916530864695,0.0310063077469884,0.892074573844443,-0.233041882110574,0.246394286616918,0.100769351960302,0.116402020790829,0.200259763024873,0.0498822565870159,0.028353611738126,0.0115578821470646,0.25260218808527,0.0585299193621068,180.921823639441,75
1482277482772,1482277482845,"KEYCODE_9",14,-0.10681915,-0.1378175,-0.36481833,-0.096832275,-0.04988098,-0.03564453,166.19482,9.874346,-70.779396,0.13211346,0.17551118,0.45269227,0.085617065,0.007232666,0.01638794,166.40997,10.233792,-70.66866,0.008997236,0.0493918485714286,0.0106833495714286,0.00998251772142857,-0.0261666432785714,-0.00830732056214286,166.280361428571,10.0159081428571,-70.6951836428571,0.012461185,0.069177955,-0.0746160745,0.0328216555,-0.030937195,-0.004859924185,166.269045,10.0038815,-70.681352,0.0710879837034714,0.0805989968483026,0.269079524324311,0.0674580048161239,0.0191374048419187,0.0212786800390222,0.0709378853816355,0.118987199330178,0.0335490217067223,0.00505350142702502,0.00649619829295269,0.0724037904105976,0.00455058241377219,0.000366240264083492,0.00045278222420308,166.280375479364,10.0165644108824,70.695191034742,-0.146182891377921,-0.736464740342043,0.951013544627281,-1.01570471173107,0.747836777374192,-0.48603527627007,0.47857763917909,0.303225294607603,-1.23684466671378,0.0690904283893223,0.0920420492735428,0.259511512372034,0.0657661879148176,0.0320120831201031,0.0221235668842573,0.28388633497073,0.0764160791340258,180.962164187971,73
1482277483264,1482277483330,"KEYCODE_3",13,-0.10152435,-0.18308115,-0.3579402,-0.07678223,-0.05419922,-0.053237915,166.38403,10.209111,-70.89744,0.2583704,0.17013639,0.40770173,0.06163025,0.0071258545,0.026687622,166.612,10.538257,-70.83164,0.0991612956923077,0.051754685,-0.0351436321538462,0.0144301191538462,-0.0139324483023077,-0.00454829301538462,166.479059230769,10.3447377692308,-70.8566638461539,0.0881691,0.06483966,-0.08281517,0.032226563,-0.009719849,0.00894165,166.47571,10.327455,-70.85485,0.116649951732537,0.114459638886324,0.255015474589923,0.0473423080128765,0.0187873648863651,0.0295701411819794,0.0743427386570175,0.109609145064713,0.0199354760366475,0.0136072112392032,0.0131010089339878,0.0650328922803236,0.00224129412798607,0.000352965079373423,0.000874393249522196,166.479074553119,10.3452737765763,70.856666434846,0.282696962897457,-0.342958665447005,0.560807589298006,-1.12772979982176,-0.672675384938894,-1.3686045256631,0.135153647675657,0.473029031124159,-0.27295753818723,0.149644462796719,0.12153923825431,0.247518558871611,0.0477191285143176,0.0228019085849869,0.0287718473456603,0.313736654962463,0.0602068223789134,181.226306401235,66
1482277483782,1482277483865,"KEYCODE_0",17,-0.34252357,-0.09429705,-0.4958217,-0.1151886,-0.077178955,-0.031967163,166.43512,10.042028,-71.12619,0.10430527,0.24954742,0.6549568,0.105773926,0.052520752,0.021621704,166.71191,10.545579,-70.905655,-0.0317496131764706,0.0567735355588235,0.0607810996470588,0.0223478432705882,-0.0230407715176471,-0.00321601408235294,166.581896470588,10.2669127352941,-71.0000952941176,-0.013162613,0.063809276,0.054856062,0.03767395,-0.026184082,-0.0057678223,166.57654,10.210735,-71.00887,0.109104655810001,0.0871235802572516,0.343077942432365,0.0708519218733581,0.0405891394497286,0.0170706627640449,0.102360352123097,0.182272046532967,0.0669240496689771,0.0119038259194189,0.00759051823684176,0.117702474583625,0.00501999483314844,0.00164747824126951,0.000291407527203751,166.58192606957,10.2684354170026,71.0001249797612,-0.511078103087699,-0.242267607244855,0.0518107133765403,-0.648935398963739,0.232326468974249,0.448455034157514,0.156988633112907,0.924624532878519,0.393343167027162,0.110506283994128,0.101819700961726,0.338338797187706,0.0722781233727094,0.0456228551125132,0.0168703483821279,0.370205391625446,0.0871216430138478,181.372535423924,83
1482277484250,1482277484299,"KEYCODE_5",10,-0.054436684,-0.11306584,-0.43724322,-0.060791016,-0.049942017,-0.019134521,166.86926,10.723841,-70.837006,0.22883701,0.07310647,0.7007115,0.082717896,0.010787964,0.016143799,166.97095,10.917802,-70.737656,0.0479272848,0.0200858297,-0.055369353,0.0269134524,-0.0058593750167,-0.00141601552,166.907606,10.7851336,-70.7885082,0.0398631105,0.0353836715,-0.233921885,0.044189452,0.0003890991165,0.00019836415,166.90146,10.7685495,-70.7929775,0.0917811428329262,0.060458934275997,0.453971437339164,0.0520735813855846,0.0177290291959769,0.0146407138230844,0.0342120437532965,0.0635634463739445,0.0356761145580013,0.008423778179718,0.00365528273378933,0.206090065919787,0.0027116578783211,0.000314318476231801,0.000214350501249454,166.907609155691,10.7853021770552,70.7885162910489,0.263589253230796,-0.75908591425867,1.17993678003096,-0.995283931332355,-1.05732932087752,-0.330799376896753,0.538933018236501,0.782718729681594,0.375822876626166,0.0993902660729234,0.0607716629289326,0.434219788332414,0.0562567863513022,0.0178106401961005,0.0139613950261924,0.449575849645687,0.0606379869871057,181.619070517959,49
1482277484735,1482277484818,"KEYCODE_7",17,-0.14292622,-0.20309478,-0.32805943,-0.005859375,-0.030471802,-0.014373779,166.5647,10.412016,-70.71572,0.15390301,0.04052186,0.3758309,0.025115967,0.02368164,0.015655518,166.71497,10.490659,-70.619514,0.0105389983623529,-0.0754332848235294,0.0467257928823529,0.00799111751176471,-0.00494743807741176,0.000378777013529412,166.636504117647,10.4406029705882,-70.6701184117647,0.008103371,-0.078666925,0.10752249,0.0060577393,-0.0015716553,0.001739502,166.63574,10.434127,-70.667656,0.0761173250428477,0.0625137867218203,0.209872870832245,0.0117046619927321,0.0163910279873651,0.00722256138669286,0.0449431083508391,0.0217369185578295,0.0386020498209917,0.00579384717167853,0.00390797353030123,0.0440466219113681,0.000136999112364107,0.000268665798482587,5.21653929845466e-05,166.636509821878,10.4406242672237,70.6701283343753,0.0959949930314243,0.155180497584954,-0.869050347620817,0.495540549474702,-0.617859254467863,-0.565197682768461,0.0510056608301792,0.893774879499141,-0.19136899020619,0.0745929160084904,0.0967898403432348,0.208899363025262,0.0138851827548435,0.0166535002781228,0.00701714418278705,0.242015123875924,0.0227898592389436,181.303612979729,83
1482277485219,1482277485293,"KEYCODE_8",15,-0.5572443,-0.097613454,-0.43352723,-0.113845825,-0.08087158,-0.034957886,166.69336,10.399012,-70.797966,0.29890442,0.20441669,0.9696572,0.13702393,0.061279297,0.030151367,166.9552,10.939539,-70.60651,-0.0220736812666667,0.0612492450666667,0.0792395427866667,0.0312489832733333,-0.0198903398,-0.00530497244666667,166.800752,10.6011415,-70.6616088,-0.058527946,0.06832445,-0.08892369,0.034744263,-0.024307251,-0.007171631,166.76483,10.5708685,-70.64337,0.218652491318387,0.0960990977756156,0.497692751057693,0.0834408228773353,0.0452220612681551,0.0248072375833382,0.0956036644695139,0.183639983756359,0.0542766995196185,0.0478089119597373,0.00923503659328734,0.247698074455375,0.00696237092244684,0.00204503482534077,0.000615399036516185,166.800777571595,10.6026259249182,70.6616282558434,0.500167153553047,-0.220872154799624,1.01365691440726,-0.125667974241038,0.293014808003257,0.225739590762062,1.12721620659685,0.494549161583982,-1.00810109096995,0.212388555640562,0.11122426672406,0.487302549380488,0.0864564157050675,0.0480033830857526,0.0245461843621705,0.543087019461993,0.101889900240341,181.460686603902,74
1482277485712,1482277485828,"KEYCODE_4",23,-0.2146635,-0.25717646,-0.47776198,-0.07247925,-0.0544281,-0.0093688965,166.45154,10.128942,-70.839,0.13726997,0.10606295,0.40595126,0.061050415,0.03147888,0.022140503,166.64465,10.379762,-70.70449,0.0150408125652174,-0.073590059,0.0179415167043478,-0.000626273913043478,-0.00446419105217391,0.00451063070643478,166.564882608696,10.2908,-70.7740702173913,0.025010109,-0.07614648,0.05201006,0.0026550293,-0.0071105957,0.0038757324,166.59259,10.316402,-70.77722,0.0836893417006718,0.0874153200180567,0.261583370846943,0.0494787378021689,0.0250786464572904,0.00732360137957031,0.0637861295992259,0.0767692882301485,0.0433855373105289,0.0070039059142918,0.00764143817385926,0.0684258599036494,0.00244814549449578,0.000628938508129765,5.36351371668442e-05,166.564894291145,10.2910738955397,70.7740829372005,-0.357367959845092,0.087733626078539,-0.39071914073146,-0.198952319246489,0.316572664996054,0.260076268571583,-1.3031386985745,-1.00047820906896,0.217799488305808,0.0832202758254641,0.112803805410726,0.256461928048174,0.0483952126253579,0.024930350124952,0.00846457110851823,0.292272190537851,0.0550932657087729,181.269801753478,116
1482277486271,1482277486370,"KEYCODE_7",20,-0.13689709,-0.20303023,-0.4666195,-0.04298401,-0.07194519,-0.0014648438,165.98224,9.966111,-70.817825,0.13958645,0.062482297,0.5383489,0.080596924,0.0418396,0.030395508,166.18536,10.124144,-70.696075,0.003562545525,-0.09148629625,0.06492429938,0.010186767665,-0.0063163756672,0.008945465147,166.089965,10.0420892,-70.76482545,0.00214862825,-0.0951676975,0.0701108,0.0059051514,-0.005363464422,0.00680541985,166.095825,10.04786725,-70.775065,0.0778284751646124,0.0640350213583705,0.217316053057204,0.041197175758601,0.0297762083348673,0.0102606549846418,0.0832648923616691,0.057953399860623,0.0393747647043612,0.00605727154644868,0.00410048396036697,0.0472262669163614,0.00169720729048506,0.000886622582801423,0.000105281040713854,166.089984827778,10.042248063431,70.7648358566771,0.0545012839584537,0.172471305790489,-0.071598492799353,0.311789547668648,-0.0960073123968736,0.625704294765755,-0.211133402101719,-0.299104971264642,0.780160852532617,0.0759414228188012,0.110748373188464,0.221540330911839,0.041426044481962,0.0297016507155839,0.013417836463989,0.259060649432063,0.0527099948019956,180.815905827118,99
1482277486797,1482277486862,"KEYCODE_5",12,-0.17983246,-0.09391314,-0.47887087,-0.1138916,-0.06062317,-0.02809143,166.7356,10.537726,-70.93451,0.19705677,0.21706313,0.9637213,0.11050415,0.045715332,0.028411865,167.05377,10.969964,-70.78263,0.029414732875,0.090723852375,-0.00395202333333333,0.0112342835833333,0.00832239773333333,-0.000445047883333333,166.8633225,10.6961175833333,-70.84284,0.0456705095,0.105846168,-0.158472775,0.0268554685,0.010360718,0.0008926392,166.80429,10.6738335,-70.838965,0.113940369175033,0.0987829181165892,0.483478194231806,0.0855967335055385,0.0282851607240203,0.0214185432070569,0.124217001700098,0.147125440634056,0.0457874180832187,0.0129824077277428,0.00975806491162877,0.233751164297648,0.00732680078681817,0.000800050317183659,0.000458753993112562,166.863364882111,10.6970450792341,70.8428535636866,-0.428007476437825,-0.459259027167585,0.95880695454435,-0.547492326292659,-0.21618971373944,-0.187363874900595,1.42571063200813,0.454389463249104,-0.253890708116637,0.112985693462514,0.13105613387179,0.462911999298576,0.0827190617827238,0.0283309329435186,0.0205115226471604,0.494195301725169,0.0898098408024933,181.594381009583,65
1482277487289,1482277487355,"KEYCODE_6",13,-0.2487154,-0.1511144,-0.40391564,-0.061309814,-0.07992554,-0.03137207,166.93555,10.731173,-70.67535,0.08335209,0.2072854,0.8668628,0.11369324,0.084106445,0.016616821,167.07996,11.10903,-70.486015,-0.0250652021969231,0.0118769960615385,0.163642426230769,0.0408794700892308,-0.00537696276923077,-0.00858130815384615,166.995671538462,10.8791683461538,-70.5431380769231,-0.00061035156,0.0013632178,0.18705177,0.050750732,-0.024414063,-0.00843811,166.98932,10.841752,-70.53299,0.101452800305532,0.102788058429739,0.424738014413538,0.0586105349857168,0.0494856652653899,0.0197779438634795,0.0424345745130384,0.124500722360251,0.0549714889563392,0.0102926706898342,0.0105653849557555,0.180402380887955,0.00343519481131193,0.00244883106675822,0.000391167063466947,166.995676515172,10.8798259174063,70.543157847897,-0.723139742716088,0.306857968391099,-0.16534435092809,-0.505263870045283,1.1540978662411,-0.0217208858769044,0.449035146536479,0.901593471375543,-0.553818558442178,0.100643882833428,0.0994672110372448,0.439663642263603,0.0695850568108695,0.0478473737509181,0.0208498474571248,0.461873397752906,0.0869837194262085,181.610197141863,66
