"id","Timestamp","alpha","beta","gamma","SqSumA","SqSumG","SqSumO","MagnA","MagnG","MagnO","XdeltaA","YdeltaA","ZdeltaA","XdeltaG","YdeltaG","ZdeltaG","belongsToKey","xA","yA","zA","xG","yG","zG"
226,19814421837810,244.27534,-7.921596,64.27011,0.0149140439230033,8.94339757456779e-05,63863.8404547149,0.122123068758541,0.00945695383015472,252.712960599006,0.000748634999999997,4.20209999999963e-05,0.000470639999999994,-0.0035552978,0.0015869141,0.0028991697,FALSE,-0.065629005,-0.042785466,-0.09368181,0.0013122559,0.0087890625,-0.0032348633
227,19814426812176,244.27261,-7.9192014,64.270966,0.0147098284289889,2.0396198253417e-05,63862.578817599,0.121284081515213,0.00451621503622414,252.710464400663,0.000723835000000006,0.000240566000000005,0.000477310000000009,-0.0056610109,-0.0076599121,0.00277709963,FALSE,-0.06490517,-0.0425449,-0.0932045,-0.004348755,0.0011291504,-0.00045776367
228,19814432183269,244.2673,-7.9140177,64.27434,0.0144468381533829,0.000134827566895866,63860.3363078815,0.120195000534061,0.0116115273283004,252.706027446679,0.000535015,0.000490842999999998,0.000820639999999997,-0.003250122,-0.0092163084,0.00387573247,FALSE,-0.064370155,-0.042054057,-0.09238386,-0.007598877,-0.008087158,0.0034179688
229,19814436791424,244.25717,-7.9058127,64.27569,0.00533434852832989,0.000322376601172328,63855.4312958325,0.0730366245682938,0.0179548489598862,252.696322283947,0.002718925,0.003021777,0.0955390915,-0.00189209,-0.006057739,0.0022583007,FALSE,-0.06165123,-0.03903228,0.0031552315,-0.009490967,-0.014144897,0.0056762695
230,19814441765789,244.25386,-7.8962913,64.27877,0.00525296201188448,0.000434038697355509,63854.059813907,0.0724773206726386,0.0208335954015506,252.693608573519,0.000208855000000001,0.000770926000000005,0.0005683899,-0.002059936,-0.002365113,-0.0003814695,FALSE,-0.061442375,-0.038261354,0.0037236214,-0.011550903,-0.01651001,0.0052948
231,19814446740154,244.24304,-7.886832,64.28226,0.00517773968863417,0.000322503262267757,63849.0736581454,0.0719565124824305,0.0179583758248834,252.683742370073,0.000176429999999998,0.000774083999999994,0.0006270406,0.001205444,0.002716065,-0.0002746584,FALSE,-0.061265945,-0.03748727,0.004350662,-0.010345459,-0.013793945,0.0050201416
232,19814451714519,244.23215,-7.8776474,64.28482,0.00509827756196521,0.00014770985717237,63843.9385046136,0.0714022237886553,0.0121535944136856,252.673580939151,0.000240325,0.000735225000000006,0.0004906657,0.003250122,0.004974365,-0.0005950926,FALSE,-0.06102562,-0.036752045,0.0048413277,-0.007095337,-0.00881958,0.004425049
233,19814456688885,244.2121,-7.861836,64.28637,0.0169042093019869,4.20401333387136e-05,63834.0956194778,0.13001618861506,0.00648383631338066,252.654102716496,-0.016189575,-0.06783396,-0.0067882538,0.003555298,0.0037994384,-0.0023498537,FALSE,-0.077215195,-0.104586005,-0.0019469261,-0.003540039,-0.0050201416,0.0020751953
234,19814462059978,244.20187,-7.848031,64.28689,0.016604981218064,1.4689984010005e-05,63828.949127946,0.128860316692394,0.00383275149337979,252.643917654762,0.000542640999999996,0.001032591,0.0002174377,0.0046081542,0.0016174316,-0.0006713867,FALSE,-0.076672554,-0.103553414,-0.0017294884,0.0010681152,-0.00340271,0.0014038086
235,19814466668133,244.18616,-7.836055,64.286896,0.0163327658495302,8.50746866834402e-05,63821.0894908234,0.127799709896111,0.00922359402204153,252.628362403796,0.000575064,0.000891504000000001,0.0001578331,0.0065612793,-0.001586914,0,FALSE,-0.07609749,-0.10266191,-0.0015716553,0.0076293945,-0.004989624,0.0014038086
236,19814471642498,244.17334,-7.8261156,64.287415,0.0160965470620957,0.000260872784137154,63814.7397795224,0.126872168193405,0.0161515567094059,252.615794794234,0.000532150000000009,0.00075662,0.0002532006,0.0057067875,-0.004013062,0,FALSE,-0.07556534,-0.10190529,-0.0013184547,0.013336182,-0.009002686,0.0014038086
237,19814476616863,244.17792,-7.8279057,64.29221,0.00228107284210627,0.000476611088631892,63817.6209898586,0.0477605783267568,0.0218314243381391,252.621497481625,0.10902119,0.080893759,-0.0255198483,0.003250122,-0.0050659175,0.0004882812,FALSE,0.03345585,-0.021011531,-0.026838303,0.016586304,-0.0140686035,0.0018920898
238,19814481591228,244.18777,-7.830658,64.29833,0.00220067269764013,0.000575211116394591,63823.2614630748,0.0469113280310857,0.0239835592937035,252.632661117035,-0.000570300000000003,-8.04670000000007e-05,0.000870228000000001,0.001266479,-0.0017547605,0.000579834,FALSE,0.03288555,-0.021091998,-0.025968075,0.017852783,-0.015823364,0.0024719238
239,19814486565594,244.19452,-7.833517,64.30487,0.00211728588636026,0.000477805252143526,63827.4438923366,0.0460139749028516,0.0218587568755299,252.64093867055,-0.000599860000000001,-7.86779999999987e-05,0.000933646999999999,-0.00151062,0.00138855,-0.0009307861,FALSE,0.03228569,-0.021170676,-0.025034428,0.016342163,-0.014434814,0.0015411377
240,19814491936687,244.20168,-7.836779,64.31119,0.00204023906417324,0.000323198042862201,63831.8047791334,0.0451690055698954,0.0179777096111324,252.649569125169,-0.000582695000000001,-0.000112055999999999,0.000905514,-0.001663208,0.004135131,-0.0002593994,FALSE,0.031702995,-0.021282732,-0.024128914,0.014678955,-0.010299683,0.0012817383
241,19814496544842,244.20041,-7.8354707,64.31217,0.00815526855073376,0.000206806939468455,63831.2900553676,0.0903065255157885,0.0143807836875622,252.648550471535,0.018431665,-0.014204026,0.090329174,-0.00112915,0.006164551,0.0011901855,FALSE,0.05013466,-0.035486758,0.06620026,0.013549805,-0.004135132,0.0024719238
242,19814501519207,244.19568,-7.833071,64.31175,0.0080508324584929,0.000165076236063457,63828.8883200159,0.0897264312145139,0.0128481997207179,252.643797311582,-0.000505449999999998,0.000126837999999997,-0.000340939999999998,-0.001083374,0.0048675539,0.0005493164,FALSE,0.04962921,-0.03535992,0.06585932,0.012466431,0.0007324219,0.0030212402
243,19814506493572,244.19046,-7.829698,64.31001,0.00792732378539244,0.000169855313781095,63826.0623119829,0.0890355197962726,0.0130328551661213,252.638204379272,-0.000406264000000003,0.000169815000000004,-0.000544069999999994,-0.000518799,0.0016021728,0.0016326905,FALSE,0.049222946,-0.035190105,0.06531525,0.011947632,0.0023345947,0.0046539307
244,19814511467937,244.1835,-7.825146,64.30789,0.00779408772836234,0.000126513883918796,63822.3192984234,0.0882841306711594,0.0112478390777427,252.630796417269,-0.000374793999999998,0.000246762999999997,-0.000608924000000011,-0.002258301,-0.00169372556,0.0010223388,FALSE,0.048848152,-0.034943342,0.064706326,0.009689331,0.00064086914,0.0056762695
245,19814516442303,244.17624,-7.8200145,64.306725,0.00252204202165666,0.000125206308986163,63818.5436875434,0.0502199364959441,0.0111895625019999,252.623323720403,-0.078306198,-0.00202774999999999,-0.047753335,-0.0025482177,-0.00524902344,0.0016021729,FALSE,-0.029458046,-0.036971092,0.016952991,0.0071411133,-0.0046081543,0.0072784424
246,19814521813396,244.16718,-7.8135123,64.30725,0.00248232309881036,0.000207944313641882,63814.0851661772,0.0498229174056514,0.0144202743955128,252.614499121046,0.000123024000000003,0.000484168,9.05990000000002e-05,0.0005493164,-0.0042877197,0.0010681156,FALSE,-0.029335022,-0.036486924,0.01704359,0.0076904297,-0.008895874,0.008346558
247,19814526421551,244.15958,-7.8072276,64.30867,0.00245141796960476,0.000206448139034271,63810.4583457435,0.0495117962672004,0.0143683032761099,252.607320451612,5.72200000000002e-05,0.000486850999999996,0.000225545000000001,0.0016479493,0.0012664795,-0.000534058,FALSE,-0.029277802,-0.036000073,0.017269135,0.009338379,-0.0076293945,0.0078125
248,19814531395916,244.1527,-7.8015223,64.309975,0.0024233131986769,0.00013488391840415,63807.177551988,0.0492271591570842,0.0116139536078008,252.600826506938,6.48499999999982e-05,0.000442563,0.000211714999999998,-0.000137329,0.0050659179,-0.0012054443,FALSE,-0.029212952,-0.03555751,0.01748085,0.00920105,-0.0025634766,0.0066070557
249,19814536370281,244.16129,-7.807888,64.310486,0.00515363033716411,0.000102604506020665,63811.5372590408,0.0717887897736416,0.010129388235262,252.609455996882,0.052096367,0.10189855,-0.002353191,-0.0017089846,0.0077362061,-0.0021667481,FALSE,0.022883415,0.06634104,0.015127659,0.0074920654,0.0051727295,0.0044403076
250,19814541344646,244.16849,-7.8143773,64.30883,0.00507204644041634,0.00019084802909112,63814.9416174357,0.0712183013025187,0.0138147757524731,252.616194289748,-0.000113487000000002,-0.000511584000000009,-0.000293254999999999,-0.002166748,0.0073699955,-0.002166748,FALSE,0.022769928,0.065829456,0.014834404,0.0053253174,0.012542725,0.0022735596
251,19814546319012,244.17526,-7.820863,64.30501,0.00498353696097067,0.000260603604592419,63817.8578052325,0.0705941708710476,0.0161432216299108,252.621966196989,4.38690000000019e-05,-0.000554561999999995,-0.000612736000000001,-0.0020599365,0.003204345,-0.000869751,FALSE,0.022813797,0.065274894,0.014221668,0.0032653809,0.01574707,0.0014038086
252,19814551690105,244.1808,-7.8269196,64.29978,0.00489565583544104,0.000224906250588412,63819.9854671133,0.0699689633726343,0.0149968746940292,252.626177319599,0.000146865999999999,-0.000552774000000006,-0.000823497499999999,-0.00280761723,-0.000778197999999999,-0.00061035157,FALSE,0.022960663,0.06472212,0.0133981705,0.00045776367,0.014968872,0.00079345703
253,19814556298260,244.18878,-7.8362675,64.29044,0.0199841292736855,0.000143575938324785,63822.8280416136,0.141365233610267,0.0119823177359301,252.631803305945,-0.073088646,0.03961194,0.0677542695,-0.00401306157,-0.003570557,0.00021362307,FALSE,-0.050127983,0.10433406,0.08115244,-0.0035552979,0.011398315,0.0010070801
254,19814561272625,244.19354,-7.8446236,64.28176,0.0195673363234946,9.17264183923246e-05,63824.1677658549,0.139883295369728,0.00957739100132832,252.634454827236,0.000655173000000002,-0.00077039000000001,-0.0011878,-0.0009155271,-0.002960205,-0.0002746582,FALSE,-0.04947281,0.10356367,0.07996464,-0.004470825,0.00843811,0.0007324219
255,19814566246990,244.20062,-7.852711,64.274055,0.0191923596494164,4.27870570140601e-05,63826.7620245769,0.13853649212181,0.00654118162215819,252.639589187002,0.000585557,-0.00073165,-0.00104714,0.0010833738,-0.002853393,-0.00108337405,FALSE,-0.048887253,0.10283202,0.0789175,-0.0033874512,0.005584717,-0.00035095215
256,19814571221355,244.20944,-7.861853,64.26711,0.0188338082702123,2.39622304421187e-05,63830.3207454593,0.137236322707264,0.00489512312839204,252.646632167261,0.000529288999999995,-0.00079220599999999,-0.000922679999999995,0.0010833741,-0.001831055,-0.00178527835,FALSE,-0.048357964,0.102039814,0.07799482,-0.0023040771,0.003753662,-0.0021362305
257,19814576226238,244.21382,-7.867226,64.26125,0.0107120207930883,1.83102676169872e-05,63831.79137549,0.10349889271431,0.00427904984978993,252.649542599012,0.000487328000000002,-0.045725882,-0.00554370500000001,0.0010223388,-0.0016937255,-0.0013885498,FALSE,-0.047870636,0.056313932,0.072451115,-0.0012817383,0.0020599365,-0.0035247803
258,19814581566814,244.21791,-7.874014,64.25578,0.0104992486428224,3.01678666255474e-05,63833.1929246487,0.102465841346384,0.00549252825441503,252.652316285936,0.000458715999999998,-0.000592171999999995,-0.000712394999999991,0.0025024414,-0.0014953613,-0.0018005371,FALSE,-0.04741192,0.05572176,0.07173872,0.0012207031,0.0005645752,-0.0053253174
259,19814586174969,244.22624,-7.8820844,64.250824,0.0102959865871038,7.60308498938084e-05,63836.7519437053,0.101469141058273,0.00871956707031997,252.659359501494,0.000420570000000002,-0.000672816999999999,-0.000623226000000004,0.0040740969,-0.0018615723,-0.0014801026,FALSE,-0.04699135,0.055048943,0.071115494,0.0052948,-0.0012969971,-0.00680542
260,19814591149334,244.23773,-7.892415,64.24626,0.0100921282501337,0.000195040599711109,63841.9408940727,0.100459585158081,0.0139656936709606,252.669627961243,0.000391962000000003,-0.000826896000000001,-0.000542163999999998,0.003570556,-0.0051727295,-0.001831055,FALSE,-0.046599388,0.054222047,0.07057333,0.008865356,-0.0064697266,-0.008636475
261,19814596123699,244.2535,-7.902987,64.25038,0.00627913938896338,0.000505804310705066,63850.3407959166,0.0792410208727991,0.0224900936126346,252.686249716752,0.030994415,-0.03873229,-0.14670277,0.001708985,-0.0110778804,-0.000640869000000001,FALSE,-0.015604973,0.015489757,-0.07612944,0.010574341,-0.017547607,-0.009277344
262,19814601098064,244.26538,-7.9154654,64.25713,0.0057909806565136,0.00112005185328651,63857.2092148799,0.07609849312906,0.0334671757590405,252.699840156024,-0.000540733,-0.001452088,0.0031004,-0.000488280999999998,-0.01298523,0,FALSE,-0.016145706,0.014037669,-0.07302904,0.01008606,-0.030532837,-0.009277344
263,19814606072430,244.28772,-7.928888,64.2674,0.00548969783272256,0.00115310820204234,63869.6561104749,0.0740924951174042,0.033957446930568,252.724466782453,-0.000504494000000001,-0.000848293999999999,0.002046584,0.002655029,0.000946045,-0.0014648435,FALSE,-0.0166502,0.013189375,-0.070982456,0.012741089,-0.029586792,-0.0107421875
264,19814611443523,244.3136,-7.944484,64.2791,0.0154700350349543,0.000822576937663913,63884.0526677963,0.124378595565934,0.028680602114738,252.752947891407,0.0209760667,-0.09286946,-0.024424074,0.003662109,0.008224487,0.000885009500000001,FALSE,0.0043258667,-0.079680085,-0.09540653,0.016403198,-0.021362305,-0.009857178
265,19814616051678,244.32349,-7.948347,64.28971,0.0151498091041851,0.000685914682691455,63890.3107976966,0.123084560787229,0.0261899729417855,252.765327522777,-0.0004081727,1.19799999999948e-05,0.00166511,-0.000747680000000001,0.00151062,0.0030212405,FALSE,0.003917694,-0.079668105,-0.09374142,0.015655518,-0.019851685,-0.0068359375
266,19814621026043,244.32396,-7.9513874,64.29975,0.0147875063935381,0.000766982557371974,63891.879841729,0.121603891358534,0.0276944499380647,252.768431260173,-0.000476837,0.000178515000000004,0.00177908,-0.002990723,-0.004379272,0.0024261475,FALSE,0.003440857,-0.07948959,-0.09196234,0.012664795,-0.024230957,-0.00440979
267,19814626000408,244.33026,-7.952354,64.310715,0.014383726913612,0.00105670114523027,63896.3839496201,0.119932176306494,0.0325069399548815,252.77734065699,-0.000582695,0.000243725,0.001986506,0.000106811,-0.005401611,0.0004730224,FALSE,0.002858162,-0.079245865,-0.089975834,0.012771606,-0.029632568,-0.0039367676
268,19814630974773,244.3365,-7.9528174,64.32311,0.00526612482386033,0.00117945998597035,63901.0350169198,0.0725680702779144,0.0343432669670542,252.786540418828,0.006434441,0.007332861,0.0870962144,0.000244141,-0.001998902,0.0008544922,FALSE,0.009292603,-0.071913004,-0.0028796196,0.013015747,-0.03163147,-0.0030822754
269,19814635979656,244.34094,-7.9528723,64.33266,0.00522097157792374,0.000909548715978193,63904.4342805793,0.0722562909228237,0.0301587253705821,252.793263914566,-0.000686646000000001,0.000187098999999996,0.0013618469,0,0.004577637,0.0002136231,FALSE,0.008605957,-0.071725905,-0.0015177727,0.013015747,-0.027053833,-0.0028686523
270,19814641320232,244.33719,-7.9529195,64.34193,0.00517637008308926,0.000589272223873496,63903.7953017945,0.0719469949552395,0.0242749299458,252.792000074754,-0.000486373999999999,0.000240925000000003,0.00093460086,-0.001724243,0.005889893,-0.0008544922,FALSE,0.008119583,-0.07148498,-0.00058317184,0.011291504,-0.02116394,-0.0037231445
271,19814645928387,244.33812,-7.951393,64.348404,0.00513083366873947,0.000308903182902503,63905.0586331221,0.0716298378382882,0.0175756417493787,252.794498818946,-0.0004024504,0.000272270000000005,0.00075483322,-0.002166748,0.006301879,0.0015411377,FALSE,0.0077171326,-0.07121271,0.00017166138,0.009124756,-0.014862061,-0.0021820068
272,19814650963787,244.33751,-7.9490843,64.35372,0.00228917537493429,0.000146370847539473,63905.408012047,0.0478453276186326,0.0120983820215545,252.795189851482,0.0303897874,0.09007621,0.02176475562,-0.004867554,0.003860474,-0.0005035401,FALSE,0.03810692,0.0188635,0.021936417,0.004257202,-0.011001587,-0.0026855469
273,19814655877117,244.34659,-7.9549665,64.356735,0.00225043881416847,0.000136206382486868,63910.3268765044,0.0474387901844943,0.0116707490113903,252.804918616123,-0.000531200000000003,-0.000302374999999997,0.000289440000000002,-0.0026855467,-0.000396727999999999,0.0007324219,FALSE,0.03757572,0.018561125,0.022225857,0.0015716553,-0.011398315,-0.001953125
274,19814660851482,244.35587,-7.959699,64.35945,0.00221311655805999,0.000150489846744418,63915.28681593,0.0470437727872669,0.0122674303236015,252.814728241711,-0.000537870000000003,-0.000299871,0.000309466999999997,0.0015411377,-0.000152588,-0.0007629395,FALSE,0.03703785,0.018261254,0.022535324,0.003112793,-0.011550903,-0.0027160645
275,19814665825848,244.3634,-7.964436,64.36229,0.00217342179861992,0.000146385510587096,63919.4078744022,0.0466199721001624,0.012098987998469,252.822878463169,-0.000524520000000001,-0.000415624,0.000306130000000002,0.002883911,0.001724243,-0.00100708,FALSE,0.03651333,0.01784563,0.022841454,0.005996704,-0.00982666,-0.0037231445
276,19814671196941,244.37292,-7.97076,64.365,0.0175353380497504,0.000217479881121516,63924.510269304,0.132421063467072,0.0147471990941167,252.832969110644,-0.016969682,-0.1067428,0.073338986,0.005264282,0.0022735594,-0.0020751955,FALSE,0.019543648,-0.08889717,0.09618044,0.011260986,-0.0075531006,-0.00579834
277,19814675805096,244.36441,-7.964726,64.36365,0.0173861979192141,0.000303980224625183,63920.0811762257,0.131856732551713,0.0174350286671741,252.824210027888,-0.000236511000000002,0.000177265999999995,-0.000565530000000009,0.004501344,0.0050506592,-0.001220703,FALSE,0.019307137,-0.088719904,0.09561491,0.01576233,-0.0025024414,-0.007019043
278,19814680779461,244.34763,-7.961188,64.36134,0.0171956019344006,0.000355913519791675,63911.5268875839,0.131132001946133,0.0188656704039818,252.807291998439,-9.63219999999994e-05,0.000144720000000001,-0.000846859999999991,0.001419066,0.00831604,0.0018310547,FALSE,0.019210815,-0.088575184,0.09476805,0.017181396,0.0058135986,-0.0051879883
279,19814685753826,244.34093,-7.9575577,64.35715,0.016978368138429,0.000502669470634532,63907.6555539362,0.130301067295817,0.0224202914930768,252.79963519344,-9.52999999997983e-07,0.000123083999999996,-0.00103665,0.003051758,0.0017700194,-0.000793457,FALSE,0.019209862,-0.0884521,0.0937314,0.020233154,0.007583618,-0.0059814453
280,19814690728191,244.33359,-7.9538584,64.35166,0.00492498945240805,0.000521891970423961,63903.3032104909,0.0701782690895697,0.0228449550322158,252.791026760229,-0.0189313891,0.0921759002,-0.16381025,0.002243042,-0.0048980711,0.0028991699,FALSE,0.0002784729,0.0037238002,-0.07007885,0.022476196,0.0026855469,-0.0030822754
281,19814695702557,244.34732,-7.963787,64.35322,0.00479447185664485,0.000606759706483692,63910.3716189322,0.0692421248709544,0.0246324929003073,252.805007108111,-0.00012207031,-0.0005680919,0.000908850000000003,-0.000793456000000001,-0.0143737789,0.003021240244,FALSE,0.00015640259,0.0031557083,-0.06917,0.02168274,-0.011688232,-6.1035156e-05
282,19814701073650,244.35059,-7.973382,64.358,0.00460218933961528,0.000962254591023388,63912.737817866,0.0678394379370531,0.0310202287390565,252.809686954171,-0.00036334992,-0.0003821253,0.00138759999999999,-0.003189088,-0.013214112,0.000396728516,FALSE,-0.00020694733,0.002773583,-0.0677824,0.018493652,-0.024902344,0.00033569336
283,19814705651287,244.36475,-7.9813385,64.36614,0.00439821544484277,0.000631743577947321,63920.8327853137,0.0663190428522817,0.0251345097017491,252.825696449775,-0.00042438507,-0.0003774763,0.00150966400000001,-0.000137328999999999,0.007736206,0,FALSE,-0.0006313324,0.0023961067,-0.066272736,0.018356323,-0.017166138,0.00033569336
284,19814710625652,244.37946,-7.989481,64.375084,0.0105398476042719,0.000397850491459776,63929.303716548,0.102663759936366,0.0199461898983183,252.842448407201,-0.0002031326,0.0727477633,-0.00367402999999999,0.001037597,0.0128479007,-0.00209045406,FALSE,-0.000834465,0.07514387,-0.069946766,0.01939392,-0.0043182373,-0.0017547607
285,19814715600018,244.40367,-8.0060005,64.38068,0.0102799730859654,0.000206272353898501,63942.1219107373,0.101390202120153,0.0143621848581092,252.867795321463,-4.86374000000001e-05,-0.00103718,0.000755785999999994,-0.00527954,0.0023651123,-4.57764000000001e-05,FALSE,-0.0008831024,0.07410669,-0.06919098,0.01411438,-0.001953125,-0.0018005371
286,19814720574383,244.44281,-8.036655,64.38775,0.0100302154950872,0.000165209410478377,63962.6575343476,0.100150963525506,0.0128533812858087,252.908397516468,-6.77109e-05,-0.000965350000000004,0.000782969999999994,-0.003250122,-0.0042877197,-0.0010681152,FALSE,-0.0009508133,0.07314134,-0.06840801,0.010864258,-0.0062408447,-0.0028686523
287,19814730614666,244.465,-8.051793,64.3929,0.00975528766556755,0.000212947136984992,63974.4131659249,0.0987688597968385,0.0145927083498915,252.931637336899,-0.0001764297,-0.000953620000000002,0.00100660000000001,-0.001998902,-0.0049896243,0,FALSE,-0.001127243,0.07218772,-0.06740141,0.008865356,-0.011230469,-0.0028686523
288,19814735558514,244.48022,-8.063773,64.39186,0.0136450583275535,0.00041931355083251,63981.9140405035,0.116812064135318,0.0204771470384063,252.946464771705,0.0044755935,-0.003276406,0.1616621,0.001983643,-0.005691528,-0.0010375977,FALSE,0.0033483505,0.068911314,0.09426069,0.010848999,-0.016921997,-0.00390625
289,19814740532879,244.51666,-8.07651,64.39202,0.013512771194082,0.000424988803319717,63999.9592710161,0.11624444586337,0.0206152565669146,252.982132315735,-0.0003681183,-0.000924349000000005,-1.81199999999965e-05,-0.001205444,-0.001083374,0.0011138916,FALSE,0.0029802322,0.067986965,0.09424257,0.009643555,-0.018005371,-0.0027923584
290,19814745507244,244.5312,-8.087393,64.39255,0.0134079268626724,0.000379544452811551,64007.314194479,0.115792602797728,0.019481900646794,252.996668346599,-0.0003910064,-0.000784695000000002,1.81199999999965e-05,-0.005508423,-0.001022339,0.00216674805,FALSE,0.0025892258,0.06720227,0.09426069,0.004135132,-0.01902771,-0.00062561035
291,19814750481609,244.54172,-8.09516,64.39329,0.0133353508023097,0.000389015732398749,64012.6802330081,0.115478789404417,0.0197234817514238,253.007273083222,-0.0004043579,-0.000559389999999993,2.24140000000123e-05,-0.007385254,-0.000366209999999999,0.00215148925,FALSE,0.0021848679,0.06664288,0.094283104,-0.003250122,-0.01939392,0.0015258789
292,19814755455975,244.53824,-8.08963,64.40165,0.00390083980209399,0.000740666191843963,64011.965458557,0.0624567034200012,0.0272151831124459,253.005860522157,-0.0122737889,-0.111293673,-0.136772634,-0.0043640137,-0.006454469,0.0022888184,FALSE,-0.010088921,-0.044650793,-0.04248953,-0.0076141357,-0.025848389,0.0038146973
293,19814760827068,244.55223,-8.081138,64.412506,0.00370165189929467,0.00123438474495101,64020.068918548,0.0608412023163142,0.0351338119900333,253.021874387469,-0.000553131,0.000845730000000003,0.00162983,-0.0050048833,-0.005996704,0.0039978027,FALSE,-0.010642052,-0.043805063,-0.0408597,-0.012619019,-0.031845093,0.0078125
294,19814765435223,244.54236,-8.0699005,64.42328,0.00349651057291114,0.00160551306781173,64016.4481344079,0.0591312994353341,0.0400688540865811,253.014719205045,-0.000548361999999998,0.001037717,0.001588345,-0.005630493,-0.001678467,0.004379272,FALSE,-0.011190414,-0.042767346,-0.039271355,-0.018249512,-0.03352356,0.012191772
295,19814770409588,244.52821,-8.055306,64.434326,0.00327897135458337,0.00148265322289765,64010.715807632,0.0572623030848688,0.038505236304919,253.00339090145,-0.000570298,0.001281023,0.001594545,-0.002822876,0.004150391,0.001068116,FALSE,-0.011760712,-0.041486323,-0.03767681,-0.021072388,-0.029373169,0.013259888
296,19814775414471,244.54028,-8.059996,64.44743,0.0308046492930057,0.0020961792632407,64018.3833116033,0.175512533150786,0.0457840503149371,253.018543414516,0.119795802,0.173664923,-0.00308943,0.001083374,-0.009323121,0.000854492,FALSE,0.10803509,0.1321786,-0.04076624,-0.019989014,-0.03869629,0.01411438
297,19814780358318,244.56334,-8.06641,64.46475,0.0301785509891009,0.00444002606736398,64031.9982348062,0.173719748414223,0.0666335205985995,253.045446975057,-0.00189971999999999,-0.000134820000000008,0.002317906,0.000564576000000001,-0.0236969,-0.001083374,FALSE,0.10613537,0.13204378,-0.038448334,-0.019424438,-0.06239319,0.013031006
298,19814785332684,244.58429,-8.074647,64.48735,0.0294311888674305,0.00606782455741192,64045.2931490012,0.171555206471359,0.0778962422547578,253.071715426677,-0.00227165400000001,-0.00015169000000001,0.003121376,-0.003753662,-0.01098633,-0.000946045,FALSE,0.103863716,0.13189209,-0.035326958,-0.0231781,-0.07337952,0.012084961
299,19814790703777,244.60382,-8.081117,64.51194,0.0287123718207044,0.00511398748737371,64058.1236131237,0.169447253801011,0.0715121492291604,253.097063620113,-0.00240707599999999,1.57300000000193e-05,0.003401278,-0.007232667,0.00981140500000001,9.15529999999994e-05,FALSE,0.10145664,0.13190782,-0.03192568,-0.030410767,-0.063568115,0.012176514
300,19814795311932,244.59741,-8.068054,64.53575,0.0545838408364805,0.00371800321289182,64057.8495021175,0.233631848934345,0.0609754312235003,253.09652210593,-0.164780615,-0.174646258,-0.18886232,-0.0100708,0.019958495,0.001144409,FALSE,-0.063323975,-0.042738438,-0.220788,-0.040481567,-0.04360962,0.013320923
301,19814800286297,244.57545,-8.049739,64.555954,0.0529993839027066,0.00344795659752071,64049.4202375207,0.230215950582723,0.058719303448872,253.079869285411,-0.000286104999999995,0.00179386199999999,0.00335598000000001,-0.00756836,0.01300049,0.000900267999999999,FALSE,-0.06361008,-0.040944576,-0.21743202,-0.048049927,-0.03060913,0.014221191
302,19814805260662,244.55496,-8.028233,64.57302,0.0516190945535705,0.00381616016534913,64041.2558976243,0.22719835948697,0.0617750772184797,253.063738804326,-7.15200000000055e-05,0.001949966,0.00285530000000001,-0.00680542,0.006240844,0.00038147,FALSE,-0.0636816,-0.03899461,-0.21457672,-0.054855347,-0.024368286,0.014602661
303,19814810235027,244.53098,-8.004435,64.588936,0.0503267609266569,0.00431616795857525,64031.2018130417,0.224336267524128,0.0656975491063042,253.04387329679,9.49999999999562e-07,0.002084613,0.00265884,-0.003036499,-0.000808716000000001,0.003585816,FALSE,-0.06368065,-0.036909997,-0.21191788,-0.057891846,-0.025177002,0.018188477
304,19814815239910,244.47595,-7.962282,64.58913,1.66591289557897,0.00555006206616307,64003.6437772069,1.29070248143364,0.0744987386884037,252.989414358006,-1.15674405,-0.143974663,-0.16723537,-0.00231933400000001,-0.006011963,0.012664794,FALSE,-1.2204247,-0.18088466,-0.37915325,-0.06021118,-0.031188965,0.030853271
305,19814820580486,244.40155,-7.907097,64.59334,1.63827001201711,0.00895728316276837,63966.9393977255,1.27994922243701,0.0946429245256526,252.916862620359,0.00927169999999999,0.00459623000000001,0.00458575,-0.00338745,-0.013214111,0.023376465,FALSE,-1.211153,-0.17628843,-0.3745675,-0.06359863,-0.044403076,0.054229736
306,19814825188641,244.34814,-7.8474755,64.599945,1.61115917940308,0.0115887696662843,63940.7492871857,1.26931445253061,0.107651148002631,252.865081193876,0.00902269999999983,0.00494086999999999,0.00486229999999999,-0.00268554999999999,-0.011184694,0.009841919,FALSE,-1.2021303,-0.17134756,-0.3697052,-0.06628418,-0.05558777,0.064071655
307,19814830163006,244.28883,-7.7815704,64.609856,1.58459670413295,0.0103110745720875,63912.0187929998,1.25880765176136,0.101543461493528,252.808264882697,0.00871180000000016,0.00543302000000001,0.00525856000000002,0.007400513,0.005142213,0.001495365,FALSE,-1.1934185,-0.16591454,-0.36444664,-0.058883667,-0.050445557,0.06556702
308,19814835137371,244.22319,-7.7128882,64.61477,0.0639700792834881,0.00771349861828136,63879.5236803147,0.252923069891792,0.0878265257099549,252.743988415778,1.04753875,0.04065294,0.52875948,0.002731323,0.024353027,-0.00328064300000001,FALSE,-0.14587975,-0.1252616,0.16431284,-0.056152344,-0.02609253,0.062286377
