Timestamp,x,y,z,alpha,beta,gamma,keyPressed,key_x,key_y,key_down,key_released
12/06/2016 22:59:33:6,-0.021149635,0.18625224,0.120521545,-0.045166016,-0.017578125,0.002319336,KEYCODE_2,1086.0,590.0
12/06/2016 22:59:34:2,-0.020997047,-0.046768725,-0.22804737,-0.05833435,0.0014190674,0.00642395,KEYCODE_1,240.0,603.0
12/06/2016 22:59:34:7,0.045801163,0.14768702,-0.0711813,0.014343262,0.018936157,-0.013656616,KEYCODE_6,1415.0,747.0
12/06/2016 22:59:35:2,-0.030288696,0.027821481,-0.10152817,-0.08564758,0.025985718,-7.4768066E-4,KEYCODE_7,348.0,875.0
12/06/2016 22:59:35:8,-0.016916275,0.004611701,-0.030725956,0.003616333,0.0060577393,0.010650635,KEYCODE_4,303.0,699.0
12/06/2016 22:59:36:3,0.036654472,0.042325437,0.0019755363,0.021209717,-0.053604126,-0.0335083,KEYCODE_3,1374.0,592.0
12/06/2016 22:59:36:8,-0.07444286,0.022015393,-0.07531881,0.018722534,-0.03413391,0.006652832,KEYCODE_5,1085.0,725.0
12/06/2016 22:59:37:3,-0.03153801,0.10629645,-0.027772903,0.066345215,-0.042800903,-2.89917E-4,KEYCODE_0,1036.0,1005.0
12/06/2016 22:59:37:8,-0.029924393,0.08491224,-0.044181347,-0.15534973,0.12728882,0.010818481,KEYCODE_4,292.0,723.0
12/06/2016 22:59:38:4,-0.100709915,-0.02852559,0.029156685,0.03440857,-0.0907135,-0.017227173,KEYCODE_2,1068.0,587.0
12/06/2016 22:59:38:9,0.021279335,0.053658664,-0.019906044,-0.038375854,-0.07411194,0.006072998,KEYCODE_8,1078.0,895.0
12/06/2016 22:59:39:4,-9.7084045E-4,0.035787582,0.084284306,0.024902344,-0.0011138916,-0.011459351,KEYCODE_3,1452.0,602.0
12/06/2016 22:59:39:9,0.023376465,0.11388135,0.0073456764,0.017745972,-0.023956299,0.008987427,KEYCODE_0,1031.0,998.0
12/06/2016 22:59:40:5,0.21448803,0.090572685,0.1036067,0.040802002,-0.06562805,-0.023880005,KEYCODE_9,1309.0,887.0
12/06/2016 22:59:40:9,-8.659363E-4,-0.032673597,0.18098831,-0.09326172,0.014709473,0.014862061,KEYCODE_7,359.0,843.0
12/06/2016 22:59:41:5,-0.030414581,0.043575943,0.036836624,-0.016921997,0.023361206,-0.007675171,KEYCODE_1,269.0,596.0
12/06/2016 22:59:42:0,-0.07390022,-0.07843,0.036536217,0.019439697,-0.07606506,-0.013580322,KEYCODE_5,1068.0,736.0
12/06/2016 22:59:42:5,-0.09170818,-0.078195155,-0.19441986,0.07118225,-0.106918335,-0.040420532,KEYCODE_6,1460.0,761.0
12/06/2016 22:59:43:1,-0.008152962,-0.11076766,-0.10562658,0.051361084,-0.03994751,-0.03112793,KEYCODE_2,1079.0,606.0
12/06/2016 22:59:43:6,0.14440155,0.14506453,0.41222382,-0.048675537,-0.03604126,0.0018005371,KEYCODE_6,1405.0,747.0
12/06/2016 22:59:44:1,0.30621243,0.1821579,0.16676903,-0.05831909,-0.08717346,0.01889038,KEYCODE_9,1365.0,891.0
12/06/2016 22:59:44:6,0.005736351,0.009394646,0.01433754,-0.04118347,-0.054901123,0.004425049,KEYCODE_5,1089.0,760.0
12/06/2016 22:59:45:1,-0.027359962,-0.0914956,0.13120604,-0.033554077,0.03665161,-0.007461548,KEYCODE_1,282.0,607.0
12/06/2016 22:59:45:6,0.013563156,0.050980568,-0.067266464,-0.021331787,0.010559082,-0.0010681152,KEYCODE_3,1470.0,592.0
12/06/2016 22:59:46:1,0.10486603,0.009418011,0.0092206,0.013198853,-0.017044067,-0.006591797,KEYCODE_8,1082.0,889.0
12/06/2016 22:59:46:6,-0.019630432,0.11803648,-0.059229374,-0.06907654,0.039596558,0.010070801,KEYCODE_4,325.0,727.0
12/06/2016 22:59:47:1,0.20448971,-0.12726358,0.30141497,0.045516968,-0.06945801,-0.02619934,KEYCODE_0,1063.0,1006.0
12/06/2016 22:59:47:7,0.04987812,-0.061023295,-0.010611057,-0.09793091,0.020904541,0.0021514893,KEYCODE_7,360.0,864.0
12/06/2016 22:59:48:3,-0.06739044,0.01742798,-0.017279148,-0.030288696,0.058425903,-0.023483276,KEYCODE_7,359.0,863.0
12/06/2016 22:59:49:3,-0.030219078,-0.025268614,-0.43195868,0.018081665,-0.09698486,-0.029205322,KEYCODE_6,1436.0,750.0
12/06/2016 22:59:49:8,0.07050514,0.12778622,-0.089705944,0.07041931,-0.0050964355,-0.041488647,KEYCODE_3,1455.0,556.0
12/06/2016 22:59:50:3,-0.05707264,-0.06097263,-0.10162926,-0.04295349,1.9836426E-4,-4.5776367E-4,KEYCODE_1,264.0,557.0
12/06/2016 22:59:50:8,0.07502842,0.099285364,0.18758869,0.020187378,-0.04034424,-0.027618408,KEYCODE_5,1082.0,755.0
12/06/2016 22:59:51:3,0.025053978,0.015384018,-0.16718197,0.0945282,-0.0887146,-0.03416443,KEYCODE_9,1407.0,864.0
12/06/2016 22:59:51:9,-0.035736084,0.11391634,0.13702154,-0.044433594,-0.002456665,-0.017349243,KEYCODE_4,298.0,733.0
12/06/2016 22:59:52:4,0.0353508,-0.07677567,0.040346622,-0.03617859,-0.06890869,0.015151978,KEYCODE_8,1059.0,893.0
12/06/2016 22:59:52:9,0.033563614,-0.07783443,-0.020207405,0.034057617,-0.08570862,0.0087890625,KEYCODE_0,1077.0,1028.0
12/06/2016 22:59:53:5,-0.051161766,-0.023548484,-0.14752722,-0.0811615,0.0055389404,-0.012588501,KEYCODE_1,307.0,609.0
12/06/2016 22:59:54:0,0.18009663,-0.022901148,0.0064258575,-0.028839111,0.015167236,-0.016021729,KEYCODE_9,1386.0,857.0
12/06/2016 22:59:54:6,0.10129547,0.20195284,0.026562214,-0.036087036,9.1552734E-4,0.025650024,KEYCODE_8,1048.0,836.0
12/06/2016 22:59:55:0,-0.04332161,-0.09075439,0.14820719,-0.021194458,-0.066207886,-0.016448975,KEYCODE_2,1102.0,610.0
12/06/2016 22:59:55:5,0.0056648254,-0.05319193,0.12398386,-0.026992798,0.037384033,0.0032958984,KEYCODE_7,353.0,842.0
12/06/2016 22:59:56:1,-0.004986763,-0.04593137,0.16704178,-0.042129517,0.038635254,-0.007675171,KEYCODE_4,281.0,728.0
12/06/2016 22:59:56:6,0.025701523,0.011634856,-0.00705719,-0.020904541,-0.070388794,-0.007888794,KEYCODE_6,1400.0,761.0
12/06/2016 22:59:57:1,0.060225487,-0.040231824,0.17447138,0.010299683,-0.06387329,-0.017074585,KEYCODE_0,1112.0,994.0
12/06/2016 22:59:57:6,0.0031986237,-0.0033015907,-0.057606697,0.04901123,-0.064941406,-0.02961731,KEYCODE_3,1453.0,593.0
12/06/2016 22:59:58:1,-0.006216049,5.836189E-4,0.06854963,-0.005783081,-0.029922485,0.0027008057,KEYCODE_5,1112.0,745.0
12/06/2016 22:59:58:6,-0.044913292,-0.08298415,0.0072846413,-0.041992188,-0.033355713,-0.035095215,KEYCODE_3,1459.0,586.0
12/06/2016 22:59:59:1,-0.07659817,-0.06242329,0.0016145706,0.0023345947,0.05819702,-0.0030670166,KEYCODE_1,247.0,591.0
12/06/2016 22:59:59:7,0.07259846,0.08160862,-0.048971176,-5.0354004E-4,0.0077056885,-0.017807007,KEYCODE_5,1075.0,723.0
12/06/2016 23:00:00:2,-0.026550293,-0.1604211,0.12670422,-0.058929443,0.030563354,-0.002746582,KEYCODE_4,326.0,735.0
12/06/2016 23:00:00:8,-0.070539474,0.07283142,-0.08782148,0.089157104,-0.10795593,-0.001449585,KEYCODE_8,1073.0,882.0
12/06/2016 23:00:01:3,-0.075790405,-0.06645751,-0.15751457,-0.030975342,0.006210327,-0.003189087,KEYCODE_7,377.0,873.0
12/06/2016 23:00:02:0,-0.13729668,-0.062186867,0.0048646927,0.036209106,-0.045684814,-0.011566162,KEYCODE_2,1064.0,591.0
12/06/2016 23:00:02:5,-0.036518097,0.027898282,-0.056887627,0.09741211,-0.14569092,0.015960693,KEYCODE_0,1078.0,1030.0
12/06/2016 23:00:03:0,0.07573128,-0.086420774,0.14436531,-0.03704834,-0.07722473,0.048080444,KEYCODE_9,1374.0,885.0
12/06/2016 23:00:03:5,-0.0074510574,0.014266044,0.048835278,0.009277344,0.0069122314,-0.0073394775,KEYCODE_6,1414.0,733.0
12/06/2016 23:00:04:1,0.004901886,0.09327564,-0.31379986,-0.03627014,0.008346558,-0.0087890625,KEYCODE_7,377.0,867.0
12/06/2016 23:00:04:6,-0.016462326,-0.101699084,0.23742628,-0.06767273,0.04170227,2.593994E-4,KEYCODE_4,310.0,733.0
12/06/2016 23:00:05:2,-0.09930706,0.11720526,-0.048408985,0.05996704,-0.012069702,-0.025619507,KEYCODE_9,1372.0,899.0
12/06/2016 23:00:05:8,-0.028481483,-0.061250925,0.124420166,-0.0012207031,-0.03627014,0.0071258545,KEYCODE_6,1402.0,733.0
12/06/2016 23:00:06:4,-0.02435112,0.059126288,0.1515603,0.042816162,-0.05810547,-0.0071105957,KEYCODE_0,1042.0,986.0
12/06/2016 23:00:07:0,0.018925667,-0.014977396,0.03937435,-0.023544312,0.005508423,-0.006439209,KEYCODE_3,1409.0,612.0
12/06/2016 23:00:07:5,0.009762764,0.24811286,0.38430882,0.010437012,-0.004135132,-0.023757935,KEYCODE_5,1087.0,751.0
12/06/2016 23:00:08:0,-0.04574585,0.1565716,-0.055681705,0.030212402,-0.04647827,-0.023895264,KEYCODE_8,1107.0,882.0
12/06/2016 23:00:08:5,-0.09879303,0.027423948,-0.56376696,0.10597229,-0.070114136,-0.02708435,KEYCODE_2,1071.0,592.0
12/06/2016 23:00:09:0,-0.026557922,-0.17105979,0.041397095,-0.021209717,0.021774292,-0.0019836426,KEYCODE_1,285.0,606.0
