Timestamp,x,y,z,alpha,beta,gamma
12/06/2016 23:57:45:0320,-8.428097E-4,-0.018246263,0.010000229,0.008102417,-8.69751E-4,2.4414063E-4
12/06/2016 23:57:45:1590,-0.006765604,-0.01411882,0.028374672,0.0065460205,-0.0017852783,-0.0048675537
12/06/2016 23:57:45:2200,-5.567074E-4,0.025641024,-0.03834629,-2.593994E-4,-0.005844116,-0.0044403076
12/06/2016 23:57:45:2810,0.013641596,-0.022057116,0.007162094,0.013442993,0.0012054443,-0.0017547607
12/06/2016 23:57:45:3420,-0.0047872066,-0.033824265,0.0061769485,-0.0063934326,-0.0062408447,0.0015869141
12/06/2016 23:57:45:4060,-0.024333715,0.0072232187,-0.011631012,-0.0032196045,-0.0011901855,-4.5776367E-5
12/06/2016 23:57:45:4460,0.024937391,0.012183011,0.015737534,-4.8828125E-4,-0.007949829,-0.006729126
12/06/2016 23:57:45:5080,-0.023607254,-0.01746279,3.5190582E-4,-0.0010070801,-0.005859375,-0.0018005371
12/06/2016 23:57:45:5700,-0.005230665,-0.004591346,0.04245758,0.0034179688,-0.0034484863,-7.171631E-4
12/06/2016 23:57:45:6900,0.0035266876,0.005375743,-0.009598732,-0.0033416748,-0.010360718,-0.0076904297
12/06/2016 23:57:45:7600,-0.034066916,-0.028903902,-0.0431633,-6.713867E-4,-0.001876831,8.087158E-4
12/06/2016 23:57:45:8210,0.0041120052,-0.015666246,0.009585381,-0.004928589,-5.187988E-4,-0.006378174
12/06/2016 23:57:45:8810,-0.017788172,0.0041306764,-0.044480324,-0.028518677,-0.002319336,-0.01020813
12/06/2016 23:57:45:9400,0.007797241,0.0023825765,0.008666992,-0.07144165,0.028366089,-0.017913818
12/06/2016 23:57:46:0010,0.08107662,0.07012752,-0.29668427,-0.1894226,0.15745544,-0.057022095
12/06/2016 23:57:46:0610,-0.08246803,-0.018867858,0.26719475,0.045806885,0.020339966,-0.010437012
12/06/2016 23:57:46:1210,-0.06666279,-0.12969874,0.2509737,-0.016052246,-0.016967773,0.0041046143
12/06/2016 23:57:46:1670,0.05211091,0.054514974,-0.12255192,-0.0011444092,0.019714355,0.005203247
12/06/2016 23:57:46:2220,-0.04352045,-0.062154047,-0.028162003,0.0070343018,0.009460449,0.0027618408
12/06/2016 23:57:46:2960,-0.013774395,-0.017196685,-0.016314507,-0.0044555664,6.4086914E-4,0.0018463135
12/06/2016 23:57:46:3590,-0.025326014,-0.017568387,0.004471779,0.010574341,0.006439209,0.0010070801
12/06/2016 23:57:46:4220,0.014275551,0.018794194,-9.536743E-6,0.0013427734,-0.0029144287,-0.0023956299
12/06/2016 23:57:46:4870,-0.019357204,-0.032705024,0.0085783005,0.00730896,0.0034637451,9.1552734E-4
12/06/2016 23:57:46:5500,0.002001524,-0.013134979,0.020554543,0.006515503,0.001739502,6.2561035E-4
12/06/2016 23:57:46:6090,-0.0147025585,0.0093455985,0.059962273,-6.866455E-4,4.7302246E-4,-0.0018920898
12/06/2016 23:57:46:7250,-0.025136232,-0.024073847,0.021142006,9.918213E-4,0.0039367676,-0.0023040771
12/06/2016 23:57:46:7890,-0.010173082,0.0033997372,-0.012508392,-0.009109497,0.008560181,-0.007095337
12/06/2016 23:57:46:8470,0.001386404,-0.03908006,0.025841713,-0.0017089844,-0.0040283203,-0.0016937256
12/06/2016 23:57:46:9070,-0.03327036,-0.0011512712,-0.013503075,1.5258789E-5,9.1552734E-4,-0.0021972656
12/06/2016 23:57:46:9580,0.026883602,-0.035326377,0.0011739731,0.0012359619,0.0014038086,-0.0034179688
12/06/2016 23:57:47:0220,-0.028337717,-0.018195987,-0.006699562,-0.0068359375,-0.0012054443,0.0023651123
12/06/2016 23:57:47:0840,0.04492879,0.024619862,0.012612343,0.00491333,0.006378174,-4.272461E-4
12/06/2016 23:57:47:2100,-0.019232988,-0.069462076,-0.02406311,-0.00881958,0.0031738281,-0.0023040771
12/06/2016 23:57:47:2590,-0.02624607,-0.012114659,-0.05179596,-0.01966858,-0.0016937256,0.0065460205
12/06/2016 23:57:47:3200,0.006790638,0.022187054,0.06306267,-0.012771606,-8.239746E-4,-6.4086914E-4
12/06/2016 23:57:47:3910,0.0023999214,-0.029785112,-0.045238495,-0.0053100586,0.0012817383,-2.593994E-4
12/06/2016 23:57:47:5090,-0.028215408,-0.03580722,0.0023269653,-0.021697998,0.0038909912,-0.004043579
12/06/2016 23:57:47:5700,0.0010519028,0.053634074,0.0647974,-0.020095825,-0.0011444092,0.0023651123
12/06/2016 23:57:47:6290,-0.009883642,0.005312633,0.060222626,-0.00390625,-0.0049743652,-0.0010223389
12/06/2016 23:57:47:6880,-0.023124933,-0.017977161,-0.041607857,0.0049438477,0.00340271,-4.272461E-4
12/06/2016 23:57:47:7500,0.006976843,0.014982659,0.018764496,-0.0010528564,0.0047912598,-0.008041382
12/06/2016 23:57:47:8010,-0.025310755,-0.030373724,-0.013454437,0.0135650635,0.0027618408,0.0012969971
12/06/2016 23:57:47:8700,-0.016797304,0.003453821,-0.0053482056,0.016967773,0.0034179688,5.187988E-4
12/06/2016 23:57:47:9280,-0.013464212,-0.009924196,-9.536743E-4,0.009262085,0.0034179688,-0.0061035156
12/06/2016 23:57:47:9890,-0.015431166,-0.018436465,0.011412621,0.019454956,0.0036468506,-0.0017242432
12/06/2016 23:57:48:0410,-0.023429632,-0.0371431,-0.023454666,-0.0010681152,-0.0035552979,-0.005279541
12/06/2016 23:57:48:0960,-0.012925386,-0.03253359,-0.021996498,0.016403198,-0.004699707,0.002822876
12/06/2016 23:57:48:2160,-0.011155367,-0.009686101,0.038607597,7.6293945E-4,-0.007659912,-0.009109497
12/06/2016 23:57:48:2750,4.0864944E-4,-0.024694253,-0.044402122,0.0055389404,-0.0053710938,0.0038604736
12/06/2016 23:57:48:3370,-0.00422287,-0.0063517764,0.0024814606,-0.0019226074,-3.0517578E-5,-0.004135132
12/06/2016 23:57:48:3960,0.009286642,-0.014457721,0.07069206,-0.0017547607,-0.010375977,0.0017089844
12/06/2016 23:57:48:4570,0.029528141,0.022143219,-0.0447073,-0.0012207031,-0.0018615723,-0.0063323975
12/06/2016 23:57:48:5140,-0.02803564,-0.021788992,0.045336723,0.0016479492,-0.0020446777,-0.0045166016
12/06/2016 23:57:48:5820,-0.023495197,-0.040781464,0.0068950653,-5.950928E-4,-0.0073242188,0.0032958984
12/06/2016 23:57:48:6330,0.005427599,-0.018076353,0.015192986,0.010391235,-5.340576E-4,-0.0029907227
12/06/2016 23:57:48:6940,-0.008646965,-0.0031432845,-0.009990692,0.006072998,-0.003829956,-4.119873E-4
12/06/2016 23:57:48:7540,-0.008341074,0.0060344413,-0.06312275,0.008346558,-0.0043029785,-0.0020599365
12/06/2016 23:57:48:8790,-0.004740715,0.012819387,-0.017028809,0.002670288,7.4768066E-4,-0.0038146973
12/06/2016 23:57:48:9420,-0.007834196,-0.03199214,0.06906319,0.004776001,-0.0058288574,-6.5612793E-4
12/06/2016 23:57:49:0020,0.0029871464,-0.004256133,-0.027311325,-0.008407593,-0.008178711,-0.0021820068
12/06/2016 23:57:49:0630,0.006300688,-0.0037122257,0.028943062,-0.004638672,-0.016403198,-0.006011963
12/06/2016 23:57:49:1230,0.004856348,-0.015948802,-0.0031013489,-0.034713745,-0.03878784,-0.0010375977
12/06/2016 23:57:49:1820,0.020071983,0.04255164,0.032380104,-0.07064819,0.0069122314,0.010360718
12/06/2016 23:57:49:2380,0.060417414,0.025459114,-0.014411926,-0.04675293,0.011245728,-0.009475708
12/06/2016 23:57:49:3020,-0.060001135,-0.08692897,0.005220413,0.006652832,0.008895874,0.002532959
12/06/2016 23:57:49:3580,-0.04482317,-0.061042357,-0.047291756,0.013076782,0.013290405,-0.0010528564
12/06/2016 23:57:49:4170,-0.009500027,-0.031779025,0.029314041,0.021377563,0.024841309,6.1035156E-5
12/06/2016 23:57:49:5630,0.026206732,0.023696834,0.0018043518,0.00843811,-0.009048462,0.003829956
12/06/2016 23:57:49:6220,-0.043203115,-0.037394222,0.025998116,-0.0039520264,-0.019378662,-0.004623413
12/06/2016 23:57:49:6820,-0.003837347,-0.0060908124,-0.015524864,0.0018310547,-0.0031280518,6.5612793E-4
12/06/2016 23:57:49:7420,-0.029780626,-0.019765098,0.006005287,-0.0044403076,-0.005493164,-0.006454468
12/06/2016 23:57:49:7990,0.0034432411,0.002990324,-0.013127327,0.010070801,-0.0029907227,-2.1362305E-4
12/06/2016 23:57:49:8630,0.011698008,-0.017743833,0.036668777,0.0061798096,-0.0031433105,-0.0066375732
12/06/2016 23:57:49:9210,-0.044261932,-0.033696905,-0.06982803,0.0046844482,-0.0010528564,0.002166748
12/06/2016 23:57:49:9810,-0.0051705837,-0.005142508,0.08192444,0.011688232,-0.004196167,-0.0019989014
12/06/2016 23:57:50:0400,-0.009179115,-0.032249704,-0.046159744,-1.0681152E-4,-5.79834E-4,-0.0016326904
12/06/2016 23:57:50:1600,-0.016432047,-0.0036515482,0.01817131,0.015808105,0.0066833496,0.0022735596
12/06/2016 23:57:50:2220,0.004588127,-0.0030795028,0.0135297775,0.005065918,4.8828125E-4,2.1362305E-4
12/06/2016 23:57:50:2810,-0.010492563,0.020124724,0.01668644,0.018112183,0.011886597,0.0039520264
12/06/2016 23:57:50:3410,-0.0047166348,-0.042915706,0.010769844,0.01663208,0.0016937256,-0.0045928955
12/06/2016 23:57:50:4010,-0.012758493,-0.0017265521,-0.04729843,0.0017852783,-0.0078125,0.0050201416
12/06/2016 23:57:50:4580,-0.04274702,0.002713331,-0.009288788,0.010925293,-0.0025634766,-0.0018615723
12/06/2016 23:57:50:5170,-0.03957534,-0.002440326,-0.007751465,0.012359619,1.5258789E-4,0.0048065186
12/06/2016 23:57:50:6010,0.038213253,-0.009208273,-0.020518303,0.0054779053,0.0023498535,5.340576E-4
12/06/2016 23:57:50:6620,-0.00954771,-0.00938742,0.014808655,-0.010787964,-0.017318726,-0.0013427734
12/06/2016 23:57:50:7210,0.006987095,-0.029485725,0.043884277,0.004714966,-0.008895874,0.011428833
12/06/2016 23:57:50:7800,-0.02106738,-0.015596966,-0.06339264,0.024902344,0.0014648438,0.0030822754
12/06/2016 23:57:50:8390,0.008424044,0.039634705,0.04203701,0.0020751953,-0.026290894,0.011810303
12/06/2016 23:57:50:9010,-0.042751074,-0.058786545,0.018266678,0.0068969727,-0.022109985,8.69751E-4
12/06/2016 23:57:50:9540,0.004231453,-0.03814771,-0.0013399124,-0.0043182373,0.0020751953,-6.866455E-4
12/06/2016 23:57:51:0690,-0.08490372,-0.03725024,-0.07672691,1.8310547E-4,-0.0015258789,-0.003112793
